NAME,Experimental RT,Predicted RT,mae
Methyl ALPHA-D-glucopyranoside,4.5,4.752707645854638,0.25270764585463823
L-Asparagine,8.05,7.7947121009536335,0.2552878990463672
L-2-Aminobutyric acid,7.35,7.08708522654673,0.26291477345326975
5-Methyl-THF,8.83,8.566277206955936,0.26372279304406376
Nε-Acetyl-L-lysine,7.555,7.819871989564322,0.26487198956432234
3-METHYL-L-HISTIDINE,8.465,8.19369438439682,0.271305615603179
D-(+)-Mannose,6.69,6.96246283369263,0.2724628336926296
L-Glutamine,7.93,8.204162652566652,0.27416265256665184
3-Hydroxy-DL-kynurenine,6.935,7.209567221263761,0.2745672212637613
N-Acetylputrescine,6.788,6.51172305193313,0.27627694806687053
L-Leucine,6.47,6.7493623273988534,0.2793623273988537
L-Lysine,8.76,8.47905539292256,0.2809446070774406
4-ETHYLBENZOIC ACID,1.768,1.485856765610706,0.282143234389294
L-Kynurenine,6.392,6.6799605418160395,0.28796054181603914
S-Methyl-L-cysteine,7.02,7.309659012674085,0.2896590126740852
N-ACETYL-L-CYSTEINE,7.975,7.6805327851033605,0.2944672148966392
Urocanic acid,5.78,6.075469292990751,0.29546929299075053
Vanillic acid,2.0,2.2969804757512007,0.2969804757512007
TETRAHYDROBIOPTERIN,8.33,8.031889702806513,0.29811029719348703
Terephthalic acid,6.85,6.547682835982073,0.30231716401792674
"2,3-Pyridinedicarboxylic acid",6.83,6.526867534780121,0.30313246521987924
L-Cysteine,9.06,8.756647029190527,0.303352970809474
DIACETYL,6.628,6.324324456522359,0.3036755434776408
N-GLYCYL-L-PROLINE,8.15,7.8438569552702875,0.3061430447297129
Methylsuccinic acid,3.95,4.262706150556609,0.31270615055660844
Agmatine,8.473,8.159869348461664,0.3131306515383372
O-Phospho-DL-Tyrosine,8.74,8.418587521326689,0.32141247867331124
O-Phosphorylethanolamine,8.41,8.085344609043792,0.32465539095620777
4-Trimethylammoniobutanoic acid,7.809,7.483820547282639,0.3251794527173608
PROPIONIC ACID,1.88,2.2081121017855594,0.3281121017855595
Phthalate,2.125,2.453809243251608,0.3288092432516079
D-Glucosamine,8.247,7.918079421930275,0.32892057806972463
Azelaic acid,2.325,2.65474943637972,0.32974943637972
1-Methyladenosine,2.89,3.2269951207121,0.3369951207120998
NICOTINIC ACID,5.96,5.6212559025992865,0.33874409740071343
N-Formylmethionine,4.7,5.0481314987707675,0.3481314987707673
Cadaverine,8.53,8.180111403559655,0.3498885964403442
3-Isopropylmalate,4.545,4.189783273731824,0.3552167262681758
3-methyl-adipic acid,5.124,4.758798916716338,0.36520108328366163
3-Hydroxyanthranilic acid,2.0,2.3804798667363714,0.38047986673637135
GLYCINE,7.79,7.403004688700731,0.3869953112992688
BETAINE,6.65,7.038712851207623,0.38871285120762256
Pregnenolone sulfate,1.346,1.7414074505631996,0.3954074505631995
Fumaric acid,8.1,7.693663070966488,0.40633692903351193
D-Fructose,6.877,7.315192663900222,0.4381926639002218
Ethylmalonic acid,2.326,2.7854774625406162,0.45947746254061617
Uridine,3.8,4.260929571815317,0.460929571815317
Picolinic acid,5.34,4.8773030930142145,0.46269690698578536
Cystathionine,8.73,8.25555530626313,0.4744446937368707
"D-fructose 1,6-bisphosphate",9.41,8.934080474369107,0.4759195256308928
3-Indolebutyric acid,1.432,1.9313098128164998,0.4993098128164999
D-Xylose,5.5,6.006046722546243,0.5060467225462428
Succinic semialdehyde,2.4,2.9069784084308705,0.5069784084308706
Glycerophosphocholine,7.915,7.396923349771136,0.5180766502288643
Xanthosine,6.83,6.293486140974475,0.5365138590255247
Chenodeoxycholic Acid,1.766,2.31267501399563,0.54667501399563
L-Tyrosine,7.08,6.521551543519899,0.5584484564801011
DL-pipecolic acid,7.17,6.561586489082304,0.6084135109176962
4-Hydroxybenzoic acid,1.883,2.5028451845932476,0.6198451845932476
Riboflavin,5.8,5.162677546279309,0.6373224537206905
3-AMINO-9-ETHYLCARBAZOLE,1.295,1.9355922062129838,0.6405922062129839
Imidazole,2.18,2.8337047570242,0.6537047570242001
2-AMINOPYRIDINE,1.633,2.2903392828357187,0.6573392828357187
Nα-Acetyl-L-arginine,7.74,8.40087021070344,0.6608702107034397
Nicotinuric acid,6.76,6.083864551568136,0.6761354484318636
THYMIDINE TRIPHOSPHATE,9.33,8.640420853553463,0.6895791464465368
Phenylpyruvic acid,1.591,2.293915520046713,0.702915520046713
D-Erythrose,2.5,3.204165453173205,0.7041654531732049
"2,3-Diphospho-D-Glyceric Acid",9.53,8.812744881041725,0.7172551189582741
1-Methyl-5-imidazoleacetic acid,7.06,6.32240744714054,0.7375925528594598
2-Aminoisobutyric acid,7.35,6.602508847572697,0.7474911524273029
Sarcosine,7.51,6.756281018952415,0.7537189810475846
ETHANOLAMINE ,6.904,6.062685307555573,0.8413146924444268
5-Aminopentanoic acid,7.589,6.7301601467923176,0.8588398532076829
Cholic acid,1.634,2.5213767682454273,0.8873767682454274
3-Sulfinoalanine,8.3,7.394280114200325,0.9057198857996758
Malonaldehyde,3.43,4.346175111248936,0.9161751112489358
alpha-D-Glucose-1-phosphate,8.62,7.5759344033566975,1.0440655966433017
L-Anserine,8.67,7.602206786837652,1.0677932131623482
Glutarylcarnitine,7.87,6.7986398814306295,1.0713601185693706
1-Methylhistamine,6.85,5.7705876377364556,1.079412362263544
2-Ketobutyrate,2.862,4.004810730832544,1.1428107308325437
2-hydroxy-3-methyl-butyric acid,3.06,4.230035250806086,1.170035250806086
Phenylbutazone,1.24,2.42849247198531,1.1884924719853098
Dimethylglycine,6.98,5.750290493106964,1.2297095068930366
Thiamine pyrophosphate,9.05,7.751926715263538,1.2980732847364624
Adenosine,3.94,5.27654421237959,1.3365442123795899
Thiamine,6.96,5.481114674243258,1.4788853257567416
Glutaconic acid,6.88,5.333791411299679,1.5462085887003205
Tetradecanoylcarnitine,1.71,3.3192717804313125,1.6092717804313126
L-Cystine,9.07,7.203009315595212,1.8669906844047883
D-Ribose,4.04,6.006046722546243,1.9660467225462428
Pyridoxamine,7.42,5.433956959118894,1.986043040881106
D-Threitol,4.2,6.196121366320726,1.9961213663207262
5-HYDROXYMETHYL-2'-DEOXYURIDINE,4.03,6.034453110526443,2.004453110526443
Hypotaurine,7.52,5.455607655859014,2.0643923441409857
Xanthine,6.83,4.714710349363564,2.115289650636436
β-Hydroxyisovaleric acid,3.02,5.150261023969183,2.1302610239691826
(-)-Epinephrine,6.518,4.356699125942269,2.161300874057731
CYTOSINE,5.129,2.8985177368341124,2.230482263165887
Ketovaleric acid,2.08,4.413471479859749,2.3334714798597487
Trigonelline,6.85,4.46223725203233,2.3877627479676695
MESACONIC ACID,7.28,4.7742877539196105,2.50571224608039
Putrescine,8.646,6.09136300170683,2.554636998293171
Methylmalonic acid,3.096,5.716951398883075,2.620951398883075
Putrescine,3.177,6.09136300170683,2.9143630017068296
Citraconic acid,1.72,4.7742877539196105,3.0542877539196107
L-Phenylalanine,6.2,3.0548437231262384,3.1451562768737618
NIACINAMIDE,1.71,5.040670860423938,3.330670860423938
Normetanephrine,7.587,3.709966300785311,3.8770336992146888
N-Isovalerylglycine methyl ester,1.327,5.606960734167629,4.279960734167629
Deisopropyldeethylatrazine,1.657,6.399186135463867,4.742186135463867
Phosphocholine,1.348,7.017309999284616,5.669309999284616
