NAME,Experimental RT,Predicted RT,mae
D-Ribulose 5-phosphate,8.17,7.589596320800457,0.5804036791995433
Agmatine,8.473,7.887559468184326,0.5854405318156743
L-Xylonate,7.97,7.354738402950275,0.6152615970497246
Methylsuccinic acid,3.95,4.5815864428354995,0.6315864428354994
alpha-D-Glucose-1-phosphate,8.62,7.980545103334532,0.639454896665467
GUANINE,6.06,6.707728327183339,0.647728327183339
NADPH,9.186,9.834242223118203,0.6482422231182028
Aminoacetone,4.63,5.2819531456864794,0.6519531456864796
"2,4-DI-TERT-BUTYLPHENOL",1.232,1.8839536147751628,0.6519536147751628
2-Hydroxy-butanoic acid,4.123,4.78343305558949,0.6604330555894897
Pregnenolone sulfate,1.346,2.0329618426573717,0.6869618426573716
Chenodeoxycholic Acid,1.766,2.468215054636163,0.702215054636163
CYTOSINE,5.129,5.836499914153855,0.7074999141538552
cGMP,7.63,6.91362030152808,0.7163796984719202
Biotin,3.9,4.624562674010197,0.7245626740101971
Dopamine,6.25,5.525230986738983,0.7247690132610174
Inosine,5.609,6.333847275081828,0.724847275081828
Stearic acid,1.255,0.49121792518430096,0.7637820748156989
D-GLUCURONIC ACID,8.4,7.616745162480733,0.7832548375192676
Retinaldehyde,1.211,0.4189568976105553,0.7920431023894448
D-GLUCOSE 6-PHOSPHATE,8.87,8.069950455595649,0.8000495444043505
Threonate,7.36,6.5373848631592875,0.8226151368407129
ETHANOLAMINE ,6.904,6.074127820478758,0.8298721795212423
Nitrotyrosine,6.22,5.386839102181639,0.8331608978183604
D-(+)-Neopterin,7.28,8.141822382504913,0.8618223825049123
CHOLESTERYL SULFATE,1.228,0.3266186326329046,0.9013813673670954
Methylguanidine,5.85,6.760952460645937,0.9109524606459374
α-Hydroxyisobutyric acid,3.85,4.78343305558949,0.9334330555894899
Orotic acid,7.172,6.231486723200508,0.9405132767994919
Adenylosuccinic acid,8.756,7.810306877004692,0.9456931229953085
Thiamine,6.96,5.986832496758247,0.9731675032417533
6-METHYL-DL-TRYPTOPHAN,6.02,5.039959437545336,0.980040562454664
D-(+)-Mannose,6.69,7.67155670221946,0.9815567022194598
Cotinine,1.67,2.6520383657599362,0.9820383657599363
NONADECANOIC ACID,1.26,0.2595604858335161,1.000439514166484
3-methyl-adipic acid,5.124,4.11827156413393,1.0057284358660699
L-Dihydroorotic acid,7.27,6.262839686472669,1.0071603135273302
2-Ketobutyrate,2.862,3.878845668588415,1.0168456685884149
Cystathionine,8.73,7.705668530413927,1.0243314695860732
"D-fructose 1,6-bisphosphate",9.41,8.377988710843095,1.0320112891569053
Acetyl-L-tyrosine,5.85,4.8013830951665035,1.0486169048334961
Creatine,7.63,6.550945888274375,1.0790541117256245
L-Threonine,7.71,6.60596252704786,1.1040374729521396
D-Fructose,6.877,8.008556107920118,1.131556107920118
L-Phenylalanine,6.2,5.062460007923011,1.1375399920769889
DL-Homoserine,7.753,6.6050123811802335,1.1479876188197666
L-Serine,7.99,6.836669820531018,1.1533301794689823
5-Hydroxy-L-tryptophan,7.0,5.8357684197878825,1.1642315802121175
Hypoxanthine,3.745,4.916923824068786,1.1719238240687861
(-)-Epinephrine,6.518,5.342184803361334,1.1758151966386654
Glyceraldehyde,4.03,5.219496082141636,1.1894960821416358
Citramalic acid,6.747,5.545024910478986,1.2019750895210137
Thymol,1.37,2.5746977837165774,1.2046977837165773
L-Norleucine,6.3,5.093636669204519,1.2063633307954804
dTMP,7.672,6.451068280431425,1.2209317195685747
Phthalate,2.125,3.3601767710878185,1.2351767710878185
dTMP,7.69,6.451068280431425,1.2389317195685754
Azelaic acid,2.325,3.569384173229212,1.244384173229212
L-Tryptophan,6.48,5.223111930353767,1.2568880696462337
Riboflavin,5.8,7.064578906637891,1.2645789066378912
Trehalose,8.25,9.519951304981156,1.2699513049811557
N-Acetylputrescine,6.788,5.510598031198301,1.2774019688016995
Tetradecanoylcarnitine,1.71,0.420040660596003,1.289959339403997
L-Leucine,6.47,5.179209181407668,1.290790818592332
4-NITROPHENYL FORMATE,1.51,2.808962644068023,1.298962644068023
Cytidine,6.2,7.506902104030677,1.3069021040306765
Spaglumic Acid,8.232,6.923540484001694,1.3084595159983055
Xanthosine,6.83,8.156066412034923,1.3260664120349226
4-ETHYLBENZOIC ACID,1.768,3.095389595999466,1.3273895959994662
Kynurenic acid,5.31,3.9699573693659556,1.340042630634044
D-Lactose,8.178,9.519951304981156,1.341951304981155
D-Xylose,5.5,6.8542031624284725,1.3542031624284725
Pseudouridine,6.32,7.690271250583576,1.370271250583576
3-AMINO-9-ETHYLCARBAZOLE,1.295,2.66632333402573,1.37132333402573
Urocanic acid,5.78,4.396810400397342,1.383189599602658
5-METHYLCYTIDINE,5.94,7.3237496112222455,1.3837496112222452
L-Norleucine,6.491,5.093636669204519,1.3973633307954803
OXALOACETIC ACID,6.616,5.215214968309191,1.400785031690809
L-Tyrosine,7.08,5.675116497357127,1.404883502642873
3-Hydroxy-3-methylglutaric acid,6.733,5.313367471128202,1.419632528871798
5-Methyl-THF,8.83,7.4040928095243554,1.4259071904756446
Biopterin,6.158,7.586665753682917,1.4286657536829166
Xanthurenic acid,6.013,4.582613859504935,1.4303861404950649
p-Coumaric acid,2.374,3.804723427817051,1.430723427817051
D-Maltose,8.088,9.519951304981156,1.4319513049811565
CAPRYLIC ACID,1.374,2.8077923186921474,1.4337923186921473
S-Methyl-L-cysteine,7.02,5.5848620827676285,1.435137917232371
L-Isoleucine,6.62,5.179209181407668,1.4407908185923324
4-Methoxyphenylacetic acid,1.69,3.1325966377458117,1.4425966377458117
Isoleucine,6.622,5.179209181407668,1.4427908185923322
L-Methionine,6.82,5.353204643416844,1.4667953565831562
Succinic semialdehyde,2.4,3.884016123275975,1.4840161232759752
N-Acetyl-L-alanine,6.41,4.914875584361386,1.4951244156386139
2-Methylglutaric acid,5.846,4.349929003484714,1.4960709965152859
Nε-Acetyl-L-lysine,7.555,6.041482591899776,1.513517408100224
L-Cystine,9.07,7.5523981251423615,1.5176018748576388
Triphenyl phosphate,1.21,-0.3087643482437379,1.5187643482437378
β-Hydroxyisovaleric acid,3.02,4.551775616238705,1.5317756162387046
Glycolic acid,6.78,5.245797788423432,1.5342022115765683
Hypotaurine,7.52,5.976934427254559,1.5430655727454408
Picolinic acid,5.34,3.788639774666746,1.5513602253332537
meso-Tartaric acid,8.38,6.825693328971543,1.554306671028458
3-Sulfinoalanine,8.3,6.739476427306818,1.5605235726931825
L-(+)-MANDELIC ACID,2.65,4.211742163861727,1.561742163861727
Pyridoxamine,7.42,5.853256970713827,1.5667430292861733
"3,4-Dihydroxybenzoic acid",3.08,4.65467884839585,1.57467884839585
2-hydroxy-3-methyl-butyric acid,3.06,4.637348128441853,1.577348128441853
Cyclohexaneacetic acid,1.454,3.0394497580429323,1.5854497580429323
Citric acid,7.9,6.3066167646636195,1.5933832353363808
L-Valine,7.02,5.410866620758452,1.6091333792415474
L-Valine,7.02,5.410866620758452,1.6091333792415474
O-Phospho-L-serine,8.85,7.2350635739072064,1.6149364260927932
N2-Acetyl-L-ornithine,7.891,6.273140031250561,1.617859968749439
XYLITOL,6.13,7.752669948944847,1.6226699489448473
N-ACETYLGLYCINE,6.77,5.145582877844544,1.6244171221554558
Homovanillic acid,2.1,3.7452531278143044,1.6452531278143043
L-ARABITOL,6.08,7.752669948944847,1.672669948944847
7-Methylguanine,4.25,5.933166399926273,1.6831663999262734
Creatinine,3.7,5.388489393712422,1.6884893937124215
D-Sorbitol,6.88,8.570023488735835,1.690023488735835
Vanillic acid,2.0,3.703031020821634,1.703031020821634
Carnosine,8.69,6.983391953986754,1.7066080460132458
Methylmalonic acid,3.096,4.813243882186284,1.7172438821862839
ISOVALERIC ACID,1.87,3.5883371489476494,1.7183371489476493
trans-4-Hydroxy-L-proline,7.551,5.8288470827715475,1.7221529172284527
cis-4-Hydroxy-D-proline,7.551,5.8288470827715475,1.7221529172284527
Tartaric acid,8.551,6.825693328971543,1.7253066710284575
Guanosine,6.65,8.37813051706016,1.7281305170601602
3-Indolebutyric acid,1.432,3.168925018839748,1.7369250188397483
Benzoic acid,1.68,3.429365868470323,1.749365868470323
D-Mannitol,6.8,8.570023488735835,1.770023488735835
GLYCINE,7.79,6.019316280740031,1.770683719259969
2-Aminoisobutyric acid,7.35,5.556951547906088,1.7930484520939114
L-2-Aminobutyric acid,7.35,5.556951547906088,1.7930484520939114
1-Methylnicotinamide,6.542,4.744706184278467,1.7972938157215328
L-Alanine,7.59,5.788608987256874,1.8013910127431263
Pyroglutamic acid,6.877,5.060960511509023,1.8160394884909765
PHENYLACETIC ACID,1.645,3.4715879754629935,1.8265879754629935
Imidazole,2.18,4.017058416694785,1.8370584166947848
Pyrrole-2-carboxylic acid,2.432,4.274835424640738,1.8428354246407381
L-Lysine,8.76,6.915215994795263,1.8447840052047368
Melatonin,1.391,3.24784518926592,1.8568451892659201
(R)-(+)-2-Pyrrolidone-5-carboxylic acid,6.939,5.060960511509023,1.8780394884909768
Cholic acid,1.634,3.517226033777934,1.8832260337779343
Indole-3-carboxylic acid,1.699,3.590017790548647,1.891017790548647
2-Indolecarboxylic acid,1.688,3.590017790548647,1.902017790548647
Ketovaleric acid,2.08,3.990308235070557,1.910308235070557
Methyl ALPHA-D-glucopyranoside,4.5,6.422005888556747,1.9220058885567468
Isocaproic acid,1.432,3.356679709596865,1.924679709596865
Glycocholic acid,6.4,4.465071957178054,1.9349280428219462
β-Alanine,7.723,5.787658841389247,1.9353411586107532
O-Phosphorylethanolamine,8.41,6.472521573854948,1.9374784261450522
Valeric acid,1.56,3.5027646367445016,1.9427646367445015
PGE2,1.25,3.1967393986390915,1.9467393986390915
DL-Methionine sulfoxide,7.888,5.937841272591024,1.9501587274089758
2-PENTENOIC ACID,1.66,3.635785058212268,1.9757850582122682
4-PENTENOIC ACID,1.66,3.635785058212268,1.9757850582122682
L-Histidine,8.25,6.267203470642282,1.982796529357718
Nicotinuric acid,6.76,4.736485697714435,2.023514302285565
L-Glutamic acid,8.35,6.318543402090722,2.031456597909278
Phenylglyoxylic acid,1.622,3.685252027445594,2.0632520274455937
PROPIONIC ACID,1.88,3.966079515446071,2.086079515446071
O-Phospho-DL-Tyrosine,8.74,6.6529830424293275,2.0870169575706727
Tiglic acid,1.53,3.635785058212268,2.105785058212268
THYMIDINE TRIPHOSPHATE,9.33,7.217812267028162,2.1121877329718384
DL-2-Aminoadipic acid,8.2,6.086885962739937,2.113114037260062
1-Methylhistamine,6.85,4.730099542628094,2.119900457371906
Phenylpyruvic acid,1.591,3.7274741344382645,2.1364741344382647
4-Hydroxybenzoic acid,1.883,4.042022358256871,2.1590223582568706
3-Methyl-2-oxovaleric acid,1.674,3.8442233079229204,2.1702233079229205
4-Hydroxybenzaldehyde,1.365,3.5363166626950764,2.1713166626950766
NICOTINIC ACID,5.96,3.788639774666746,2.171360225333254
4-Hydroxy-3-methylbenzoic acid,1.67,3.8588698654484395,2.1888698654484395
D-Glycerate 3-phosphate,8.665,6.461545081590608,2.203454918409391
D-Glycerate 2-phosphate,8.665,6.461545081590608,2.203454918409391
Glutaconic acid,6.88,4.629034352100118,2.250965647899882
Ethylmalonic acid,2.326,4.5815864428354995,2.2555864428354995
Putrescine,8.646,6.384331434093788,2.261668565906213
5-Aminopentanoic acid,7.589,5.324343962687677,2.2646560373123235
Normetanephrine,7.587,5.313737347915931,2.2732626520840684
Thiamine pyrophosphate,9.05,6.768598243080373,2.281401756919628
L-Proline,7.07,4.779836102924913,2.2901638970750877
Glutaric acid,6.8,4.496013930632351,2.3039860693676486
2-HYDROXYPHENYLACETIC ACID,1.763,4.084244465249541,2.321244465249541
"CIS,CIS-MUCONIC ACID",6.875,4.5303973342171,2.3446026657829
Cadaverine,8.53,6.152673994743003,2.3773260052569967
N-Isovalerylglycine methyl ester,1.327,3.7119735589165805,2.3849735589165806
Sarcosine,7.51,5.096115908611218,2.4138840913887813
"2,3-Pyridinedicarboxylic acid",6.83,4.4056906890910685,2.4243093109089315
"3,4-PYRIDINEDICARBOXYLIC ACID",6.83,4.4056906890910685,2.4243093109089315
4-HYDROXY-3-NITROPHENYLACETIC ACID,1.7,4.138759084404635,2.4387590844046345
"3,3-Dimethylglutaric acid",1.665,4.11827156413393,2.4532715641339298
L-Anserine,8.67,6.208830026729689,2.4611699732703105
N-GLYCYL-L-PROLINE,8.15,5.679283971192787,2.470716028807213
3-Hydroxyphenylacetic acid,1.605,4.084244465249541,2.479244465249541
cis-Aconitic acid,7.87,5.390626206989614,2.479373793010386
Dimethylglycine,6.98,4.469894361755237,2.510105638244763
1-Methylguanosine,5.0,7.574184308282007,2.574184308282007
Glycerophosphocholine,7.915,5.313711639888352,2.6012883601116483
Hydrocortisone,1.461,4.069388993937677,2.6083889939376768
DL-pipecolic acid,7.17,4.548178663574128,2.621821336425872
Caffeine,1.46,4.103209876780838,2.643209876780838
Hydrocortisone,1.425,4.069388993937677,2.6443889939376772
MESACONIC ACID,7.28,4.629034352100118,2.6509656478998824
"2,3-Diphospho-D-Glyceric Acid",9.53,6.859938834966798,2.670061165033202
Imidazoleacetic acid,7.41,4.676331437829832,2.733668562170168
Imidazoleacetic acid,7.41,4.676331437829832,2.733668562170168
D-Threitol,4.2,6.935316408448997,2.7353164084489965
2-Isopropylmalic acid,2.42,5.167282543980566,2.7472825439805657
2-Isopropylmalic acid,2.42,5.167282543980566,2.7472825439805657
Terephthalic acid,6.85,4.046416782894645,2.8035832171053547
D-Ribose,4.04,6.8542031624284725,2.8142031624284725
"2,3-Dihydroxybenzoic acid",1.77,4.65467884839585,2.88467884839585
Citraconic acid,1.72,4.629034352100118,2.909034352100118
DIACETYL,6.628,3.7162599788595476,2.9117400211404525
BETAINE,6.65,3.7249123238286224,2.925087676171378
2'-Deoxyadenosine,3.177,6.111681724372351,2.9346817243723513
5-HYDROXYMETHYL-2'-DEOXYURIDINE,4.03,6.975149830275795,2.9451498302757946
3-METHYL-L-HISTIDINE,8.465,5.492641542680353,2.972358457319647
2-AMINOPYRIDINE,1.633,4.611090779025158,2.978090779025158
N-ACETYL-L-CYSTEINE,7.975,4.968380673532126,3.0066193264678738
Trigonelline,6.85,3.7843061547595376,3.065693845240462
MEDRONIC ACID,9.11,6.041397612841276,3.068602387158723
1-Methyl-5-imidazoleacetic acid,7.06,3.901769510361308,3.1582304896386915
Phosphocholine,1.348,4.521237623199383,3.173237623199383
NIACINAMIDE,1.71,4.8980942151652105,3.1880942151652105
Putrescine,3.177,6.384331434093788,3.207331434093788
L-Cysteine,9.06,5.842114076427613,3.2178859235723873
Adenosine,3.94,7.160692703514123,3.2206927035141226
Theobromine,1.686,4.9071560855589915,3.2211560855589916
Theophylline,1.655,4.877771804531307,3.222771804531307
Paraxanthine,1.68,4.9071560855589915,3.227156085558992
N6-Methyladenosine,2.89,6.119436708037531,3.229436708037531
Fumaric acid,8.1,4.860691791450902,3.2393082085490974
Anthranilic acid,1.61,4.86886778739403,3.2588677873940295
L-Carnitine,7.6,4.3106084249736885,3.289391575026311
L-CARNITINE ,7.619,4.3106084249736885,3.3083915750263113
Uracil,2.28,5.614435809058131,3.334435809058131
Isocitrate,8.736,5.36282925950896,3.373170740491041
ISOVALERYL-L-CARNITINE,6.007,2.5905301269562133,3.4164698730437864
3-Hydroxyanthranilic acid,2.0,5.481524276828146,3.4815242768281456
Uridine,3.8,7.284837999005439,3.484837999005439
D-Erythrose,2.5,6.036849621932623,3.536849621932623
1-Methyladenosine,2.89,6.539706910743318,3.6497069107433178
Acetylcarnitine,7.01,3.199929932805419,3.8100700671945806
Glutarylcarnitine,7.87,3.729864347639267,4.140135652360733
Urea,2.6,6.77638537272334,4.17638537272334
4-Trimethylammoniobutanoic acid,7.809,3.604717451171439,4.204282548828561
5'-Methylthioadenosine,1.708,5.93542966592756,4.22742966592756
Trimethylamine N-oxide,7.25,3.0062761255972057,4.243723874402795
Deisopropyldeethylatrazine,1.657,6.381124691790546,4.724124691790546
