NAME,Experimental RT,Predicted RT,mae
"3,4-Dihydroxybenzoic acid",3.08,3.9131446519902395,0.8331446519902395
N-Acetyl-L-alanine,6.41,5.562681461559586,0.8473185384404145
N-ACETYLGLYCINE,6.77,5.913435436424208,0.8565645635757919
THYMIDINE TRIPHOSPHATE,9.33,10.188260763962466,0.8582607639624662
Agmatine,8.473,7.609426476454654,0.8635735235453463
"2,3-Diphospho-D-Glyceric Acid",9.53,10.40033133285271,0.8703313328527109
D-Fructose 6-phosphate,8.475,9.348624244844427,0.8736242448444269
N-Acetylputrescine,6.788,5.896642266771545,0.891357733228455
α-Hydroxyisobutyric acid,3.85,4.757357351206111,0.907357351206111
Tetradecanoylcarnitine,1.71,2.6186500436418716,0.9086500436418716
Cholic acid,1.634,2.545259125059838,0.9112591250598383
Myo-Inositol,8.165,7.2423762706889665,0.9226237293110326
D-Glucosamine,8.247,7.319340164638707,0.9276598353612933
Creatine,7.63,6.700335518865121,0.9296644811348793
D-GLUCURONIC ACID,8.4,7.469189305807088,0.9308106941929122
D-Xylose,5.5,6.451165934315212,0.9511659343152123
3-Sulfinoalanine,8.3,7.345049506163447,0.9549504938365541
Glycerophosphocholine,7.915,6.939919394692245,0.9750806053077552
5-Methyl-THF,8.83,7.845261102788212,0.9847388972117876
L-Methionine,6.82,5.824042693884316,0.9959573061156846
Malonaldehyde,3.43,4.430978189109712,1.0009781891097123
Nitrotyrosine,6.22,5.216810249440266,1.0031897505597334
Carnosine,8.69,7.681696817250506,1.0083031827494935
Benzoic acid,1.68,2.6930615945998473,1.0130615945998473
Urocanic acid,5.78,4.754218243620194,1.0257817563798062
Biopterin,6.158,7.1870162636775685,1.0290162636775682
Glutaric acid,6.8,5.753601183046587,1.0463988169534124
N-Formylmethionine,4.7,5.749928463716497,1.0499284637164967
Orotic acid,7.172,6.115811608320371,1.0561883916796289
DL-Homoserine,7.753,6.673877721214252,1.0791222787857482
Glyceraldehyde,4.03,5.109542491337978,1.0795424913379774
Retinoic acid,1.3,0.21086221125437055,1.0891377887456295
Argininosuccinic acid,9.138,10.228532955763454,1.0905329557634538
CHOLESTERYL SULFATE,1.228,0.13694956591992957,1.0910504340800704
1-Methyladenosine,2.89,4.005382555776703,1.1153825557767028
L-Norleucine,6.3,5.179656160990624,1.1203438390093758
DL-2-Aminoadipic acid,8.2,7.07573666615634,1.1242633338436594
S-Methyl-L-cysteine,7.02,5.890262525944135,1.1297374740558643
L-Threonine,7.71,6.5248235058813435,1.1851764941186564
L-Glutamic acid,8.35,7.15408947969471,1.19591052030529
Folic acid,7.906,6.709177265396768,1.1968227346032316
L-Leucine,6.47,5.265252346055153,1.204747653944847
Xanthosine,6.83,5.593113546529462,1.2368864534705377
Phenylpyruvic acid,1.591,2.8312945901238864,1.2402945901238864
L-Serine,7.99,6.74776681652113,1.24223318347887
Phenylglyoxylic acid,1.622,2.8904843366615562,1.2684843366615561
Triphenyl phosphate,1.21,-0.06222450696052695,1.272224506960527
Melatonin,1.391,2.663247019954183,1.2722470199541829
cis-Aconitic acid,7.87,6.5728127490367285,1.2971872509632716
L-Norleucine,6.491,5.179656160990624,1.3113438390093757
2-hydroxy-3-methyl-butyric acid,3.06,4.3855801278137605,1.3255801278137604
Phenylbutazone,1.24,-0.08714975596808783,1.3271497559680878
Meclofenamic acid,1.38,0.044248334469617845,1.335751665530382
meso-Tartaric acid,8.38,7.034501993090677,1.3454980069093239
2-HYDROXYPHENYLACETIC ACID,1.763,3.1133206775904148,1.3503206775904149
Theobromine,1.686,3.0428783631474325,1.3568783631474326
Biotin,3.9,5.261834037208798,1.3618340372087983
Paraxanthine,1.68,3.043785492352903,1.3637854923529031
Tetracaine,1.675,3.0792500593728604,1.4042500593728604
Retinaldehyde,1.211,-0.20274164250969218,1.4137416425096923
Oleamide,1.25,2.6751854998271436,1.4251854998271436
Hypotaurine,7.52,6.089782019501277,1.430217980498723
Homovanillic acid,2.1,3.5427236746601185,1.4427236746601184
DL-Methionine sulfoxide,7.888,6.442593193856072,1.4454068061439278
Glutarylcarnitine,7.87,6.42276689104576,1.44723310895424
Methylsuccinic acid,3.95,5.402476943264309,1.4524769432643092
Glycolic acid,6.78,5.287434326187738,1.492565673812262
Acetyl-L-tyrosine,5.85,4.352912203401978,1.4970877965980218
Pyroglutamic acid,6.877,5.378593053837271,1.4984069461627287
Tartaric acid,8.551,7.034501993090677,1.5164980069093232
L-Isoleucine,6.62,5.097120937394057,1.5228790626059432
Theophylline,1.655,3.1784850469711374,1.5234850469711374
Isoleucine,6.622,5.097120937394057,1.524879062605943
ETHANOLAMINE ,6.904,5.3743339421919,1.5296660578081003
ISOVALERYL-L-CARNITINE,6.007,4.471070992829944,1.535929007170056
Nicotinuric acid,6.76,5.221118521428896,1.5388814785711036
Picolinic acid,5.34,3.7904564326119834,1.5495435673880165
4-Methoxyphenylacetic acid,1.69,3.2430660904385933,1.5530660904385933
(R)-(+)-2-Pyrrolidone-5-carboxylic acid,6.939,5.378593053837271,1.560406946162729
Glutaconic acid,6.88,5.308770458993521,1.5712295410064785
L-Lysine,8.76,7.187235701875585,1.5727642981244152
Xanthine,6.83,5.212949522252833,1.617050477747167
GLYCINE,7.79,6.170295198138494,1.6197048018615057
Creatinine,3.7,5.338087154884189,1.6380871548841887
3-Hydroxyphenylacetic acid,1.605,3.2600819754100074,1.6550819754100075
4-Hydroxy-3-methylbenzoic acid,1.67,3.327313239111887,1.657313239111887
O-Phospho-DL-Tyrosine,8.74,7.080849645789231,1.6591503542107695
2-Aminoisobutyric acid,7.35,5.6851733679431735,1.6648266320568261
L-Valine,7.02,5.3294238778497345,1.690576122150265
L-Valine,7.02,5.3294238778497345,1.690576122150265
5-HYDROXYMETHYL-2'-DEOXYURIDINE,4.03,5.725628175339123,1.695628175339123
3-Isopropylmalate,4.545,6.25315265246616,1.7081526524661603
"3,4-PYRIDINEDICARBOXYLIC ACID",6.83,5.115058534929505,1.7149414650704955
"D-fructose 1,6-bisphosphate",9.41,11.130211434703098,1.7202114347030975
5-Aminopentanoic acid,7.589,5.857438667232378,1.7315613327676225
L-Histidine,8.25,6.510743079454439,1.7392569205455608
L-Alanine,7.59,5.848292648652321,1.7417073513476788
β-Alanine,7.723,5.980914269946068,1.7420857300539323
L-2-Aminobutyric acid,7.35,5.606155522822559,1.7438444771774408
Vanillic acid,2.0,3.7444230411471873,1.7444230411471873
4-Hydroxybenzaldehyde,1.365,3.1241316263992402,1.7591316263992403
NADPH,9.186,10.967668809596283,1.7816688095962832
Adenosine,3.94,5.7229065645769195,1.7829065645769195
Acetylcarnitine,7.01,5.226069287196184,1.7839307128038158
β-Hydroxyisovaleric acid,3.02,4.818749241468642,1.798749241468642
PGE2,1.25,3.0491793251742987,1.7991793251742987
Methyl ALPHA-D-glucopyranoside,4.5,6.32005154447673,1.8200515444767298
"CIS,CIS-MUCONIC ACID",6.875,5.044637672865101,1.8303623271348988
Uridine,3.8,5.647265556333188,1.8472655563331886
"2,3-Pyridinedicarboxylic acid",6.83,4.976907907990345,1.8530920920096552
4-Hydroxybenzoic acid,1.883,3.73625722731982,1.85325722731982
Pyrrole-2-carboxylic acid,2.432,4.296401445355865,1.8644014453558655
Suberic acid,3.38,5.260549351747191,1.8805493517471907
Cyclohexaneacetic acid,1.454,3.3408637733187376,1.8868637733187377
D-Threitol,4.2,6.101347408965003,1.9013474089650026
Thiamine pyrophosphate,9.05,7.134565509624698,1.9154344903753024
ISOVALERIC ACID,1.87,3.8000525162552163,1.9300525162552162
Imidazole,2.18,4.12434751416001,1.9443475141600097
N-GLYCYL-L-PROLINE,8.15,6.185076612114403,1.9649233878855972
"2,3-Dihydroxybenzoic acid",1.77,3.7657189227358625,1.9957189227358625
2-Ketobutyrate,2.862,4.862983615553592,2.000983615553592
trans-4-Hydroxy-L-proline,7.551,5.54860457704165,2.00239542295835
cis-4-Hydroxy-D-proline,7.551,5.54860457704165,2.00239542295835
MESACONIC ACID,7.28,5.277330760673381,2.002669239326619
CAPRYLIC ACID,1.374,3.380521059682153,2.0065210596821528
N6-Methyladenosine,2.89,4.905814483274952,2.015814483274952
NICOTINIC ACID,5.96,3.930338465070731,2.029661534929269
2-PENTENOIC ACID,1.66,3.6978511705383603,2.03785117053836
2'-Deoxyadenosine,3.177,5.259022030743235,2.0820220307432353
BETAINE,6.65,4.566778517983451,2.0832214820165493
L-Anserine,8.67,6.577412280792667,2.0925877192073328
N-ACETYL-L-CYSTEINE,7.975,5.86170022470321,2.11329977529679
Phthalate,2.125,4.271187436418268,2.146187436418268
Tiglic acid,1.53,3.703469388565738,2.1734693885657377
L-Proline,7.07,4.868702919692836,2.201297080307164
Dopamine,6.25,4.029148408653075,2.220851591346925
Sarcosine,7.51,5.286791879488431,2.2232081205115684
PROPIONIC ACID,1.88,4.12287937198966,2.24287937198966
L-Tyrosine,7.08,4.79429498926514,2.28570501073486
Valeric acid,1.56,3.857543080124087,2.297543080124087
Isocaproic acid,1.432,3.738114055232624,2.3061140552326242
Riboflavin,5.8,3.492620755223346,2.3073792447766537
Imidazoleacetic acid,7.41,5.07599736771259,2.33400263228741
Imidazoleacetic acid,7.41,5.07599736771259,2.33400263228741
1-Methylnicotinamide,6.542,4.167886969230063,2.374113030769937
4-PENTENOIC ACID,1.66,4.0612772855447306,2.4012772855447304
Terephthalic acid,6.85,4.438874739499122,2.411125260500878
D-Ribose,4.04,6.451165934315212,2.4111659343152123
Dimethylglycine,6.98,4.552643071221161,2.4273569287788392
L-Phenylalanine,6.2,3.7701207974207698,2.4298792025792304
Fumaric acid,8.1,5.6547422056685885,2.445257794331411
L-Carnitine,7.6,5.132725366448096,2.467274633551904
L-CARNITINE ,7.619,5.132725366448096,2.486274633551904
1-Methylhistamine,6.85,4.350746238242205,2.499253761757795
Pyridoxamine,7.42,4.919390223987612,2.5006097760123875
Methylmalonic acid,3.096,5.606075816464241,2.5100758164642407
Putrescine,8.646,6.132364035269196,2.5136359647308044
DL-pipecolic acid,7.17,4.648379806110963,2.521620193889037
2-AMINOPYRIDINE,1.633,4.199762645825239,2.5667626458252393
Anthranilic acid,1.61,4.187414347399043,2.577414347399043
Ketovaleric acid,2.08,4.660953648019079,2.5809536480190793
Cadaverine,8.53,5.945826004531423,2.5841739954685767
Succinic semialdehyde,2.4,5.036823648076029,2.6368236480760294
(-)-Epinephrine,6.518,3.8717926475692543,2.6462073524307455
3-Methyl-2-oxovaleric acid,1.674,4.3560350024832015,2.6820350024832016
Azelaic acid,2.325,5.038992252849627,2.7139922528496268
5-Hydroxy-L-tryptophan,7.0,4.282420559851623,2.717579440148377
Glycocholic acid,6.4,3.6797346559599626,2.7202653440400377
DIACETYL,6.628,3.876038511355615,2.751961488644385
4-HYDROXY-3-NITROPHENYLACETIC ACID,1.7,4.534951254635846,2.834951254635846
6-METHYL-DL-TRYPTOPHAN,6.02,3.1654412569073442,2.8545587430926553
Uracil,2.28,5.1809381599312445,2.9009381599312447
L-Cysteine,9.06,6.150156035349937,2.9098439646500633
3-Hydroxyanthranilic acid,2.0,4.910904823860427,2.9109048238604274
Putrescine,3.177,6.132364035269196,2.9553640352691963
NIACINAMIDE,1.71,4.7425980476504765,3.0325980476504766
Ethylmalonic acid,2.326,5.3616864506337585,3.0356864506337584
3-METHYL-L-HISTIDINE,8.465,5.425554495024249,3.0394455049757507
Kynurenic acid,5.31,2.269091506196672,3.0409084938033275
2-Isopropylmalic acid,2.42,5.462022519367592,3.042022519367592
2-Isopropylmalic acid,2.42,5.462022519367592,3.042022519367592
1-Methyl-5-imidazoleacetic acid,7.06,3.9974909125116858,3.062509087488314
Xanthurenic acid,6.013,2.943574640645243,3.069425359354757
Normetanephrine,7.587,4.513876490526637,3.073123509473363
4-NITROPHENYL FORMATE,1.51,4.585239665451996,3.0752396654519965
L-Tryptophan,6.48,3.320461746013014,3.1595382539869865
4-Trimethylammoniobutanoic acid,7.809,4.620571650681949,3.188428349318051
5'-Methylthioadenosine,1.708,4.91954167170079,3.2115416717007896
D-Erythrose,2.5,5.796246497782042,3.2962464977820423
Thiamine,6.96,3.597320194487444,3.362679805512556
"3,3-Dimethylglutaric acid",1.665,5.076253416027811,3.4112534160278107
Citraconic acid,1.72,5.277330760673381,3.5573307606733815
N-Isovalerylglycine methyl ester,1.327,4.97658948251663,3.64958948251663
Trigonelline,6.85,3.070428289672937,3.7795717103270627
Urea,2.6,7.077763651734747,4.477763651734747
Phosphocholine,1.348,6.095463997803227,4.747463997803227
Deisopropyldeethylatrazine,1.657,7.6036216683380005,5.946621668338
