NAME,Experimental RT,Predicted RT,mae
Sarcosine,7.51,7.67339227843139,0.16339227843138993
Tetradecanoylcarnitine,1.71,1.5463347362809814,0.16366526371901857
p-Coumaric acid,2.374,2.2041874036228295,0.1698125963771706
L-Xylonate,7.97,7.794944543225867,0.1750554567741327
Glycerophosphocholine,7.915,7.724830021913081,0.19016997808691904
Guanidinoacetic acid,7.75,7.5587767048681584,0.19122329513184155
Pregnenolone sulfate,1.346,1.5535324746461416,0.20753247464614155
Hypotaurine,7.52,7.728771249807988,0.2087712498079881
Melatonin,1.391,1.601422101839987,0.210422101839987
Citric acid,7.9,7.6759144075523915,0.22408559244760884
Guanosine,6.65,6.878026888749625,0.22802688874962485
N2-Acetyl-L-ornithine,7.891,7.658060021893775,0.23293997810622535
Hydrocortisone,1.461,1.695952288967022,0.23495228896702192
Biotin,3.9,4.135601869319524,0.23560186931952432
3-AMINO-9-ETHYLCARBAZOLE,1.295,1.5334411214487722,0.23844112144877228
PGE2,1.25,1.489110116158792,0.23911011615879207
2-Furoic acid,3.8,3.5603821401102156,0.23961785988978423
Chenodeoxycholic Acid,1.766,1.523076974812414,0.24292302518758602
L-Homocitrulline,7.946,7.701994096521523,0.2440059034784765
Folinic acid,7.946,7.685754972253687,0.2602450277463131
NONADECANOIC ACID,1.26,1.526349191949529,0.2663491919495289
4-ETHYLBENZOIC ACID,1.768,1.5015759128495172,0.2664240871504828
3-Hydroxy-DL-kynurenine,6.935,6.668536321198459,0.2664636788015402
D-Fructose,6.877,7.144487618937081,0.2674876189370812
Hydrocortisone,1.425,1.695952288967022,0.27095228896702195
Glutarylcarnitine,7.87,7.5954203167987195,0.27457968320128057
L-Glutamine,7.93,7.628960170982473,0.3010398290175269
L-Carnitine,7.6,7.283522126728085,0.31647787327191423
D-(+)-Neopterin,7.28,6.956235894975419,0.32376410502458164
Dimethylglycine,6.98,7.310534453416637,0.3305344534166368
L-CARNITINE ,7.619,7.283522126728085,0.33547787327191436
L-2-Aminobutyric acid,7.35,6.999699297039113,0.35030070296088667
2-Aminoisobutyric acid,7.35,6.999699297039113,0.35030070296088667
1-Methylnicotinamide,6.542,6.898581265464727,0.3565812654647269
Phenylbutazone,1.24,1.6007307682323,0.3607307682323
Nε-Acetyl-L-lysine,7.555,7.1931006650628415,0.3618993349371582
L-Dihydroorotic acid,7.27,7.632052460516411,0.36205246051641105
Cysteine-S-sulfate,7.372,7.738754633850348,0.36675463385034845
"2,4-DI-TERT-BUTYLPHENOL",1.232,1.601433349086205,0.36943334908620495
Alpha-N-Phenylacetyl-L-glutamine,6.03,6.406186822215561,0.3761868222155611
L-Citrulline,8.093,7.715292280755676,0.37770771924432367
Tetracaine,1.675,1.2874463616844043,0.38755363831559575
N-GLYCYL-L-PROLINE,8.15,7.748206481408443,0.40179351859155776
D-Sorbitol,6.88,7.301023258681823,0.42102325868182344
cis-Aconitic acid,7.87,7.41867484197988,0.4513251580201203
D-(+)-Mannose,6.69,7.14560089859865,0.4556008985986493
3-Hydroxy-3-methylglutaric acid,6.733,7.223584486051147,0.490584486051147
N-ACETYL-L-CYSTEINE,7.975,7.482623187152157,0.4923768128478425
DIACETYL,6.628,6.133310158289371,0.49468984171062935
D-Mannitol,6.8,7.301023258681823,0.5010232586818235
Orotic acid,7.172,7.680608657806527,0.5086086578065272
L-Kynurenine,6.392,5.875626602460082,0.5163733975399181
L-Serine,7.99,7.438384291969788,0.5516157080302122
Pseudouridine,6.32,6.884419954863514,0.5644199548635136
Glutaconic acid,6.88,6.305532917128274,0.5744670828717258
Isocitrate,8.736,8.150018213408528,0.5859817865914732
L-Valine,7.02,6.431465654754007,0.5885343452459928
L-Valine,7.02,6.431465654754007,0.5885343452459928
1-Methyl-5-imidazoleacetic acid,7.06,6.449841302690963,0.6101586973090365
L-Histidine,8.25,7.62194765428478,0.6280523457152203
CHOLESTERYL SULFATE,1.228,1.8763511256005514,0.6483511256005514
L-Methionine,6.82,6.169745316153947,0.650254683846053
Myo-Inositol,8.165,7.507171385401222,0.6578286145987775
L-Glutamic acid,8.35,7.688889093023776,0.6611109069762238
O-Phosphorylethanolamine,8.41,7.747847413701383,0.6621525862986175
Acetylcarnitine,7.01,7.681958678333542,0.6719586783335423
Cytidine,6.2,6.886267027975863,0.6862670279758625
(R)-(+)-2-Pyrrolidone-5-carboxylic acid,6.939,7.633193103665176,0.6941931036651763
Vanillylmandelic acid,4.35,5.045696868842151,0.695696868842151
Urocanic acid,5.78,5.082358271381228,0.6976417286187724
3-Sulfinoalanine,8.3,7.602286856834446,0.6977131431655543
L-Asparagine,8.05,7.346648892747563,0.7033511072524377
4-Hydroxy-3-methylbenzoic acid,1.67,2.405985119119667,0.7359851191196669
Isocaproic acid,1.432,2.1683458448322988,0.7363458448322988
Pyroglutamic acid,6.877,7.633193103665176,0.7561931036651766
Agmatine,8.473,7.714329458409921,0.7586705415900798
Benzoic acid,1.68,2.438735260486765,0.758735260486765
Azelaic acid,2.325,1.5653095721665844,0.7596904278334158
Spaglumic Acid,8.232,7.445639998520109,0.7863600014798902
XYLITOL,6.13,6.9202749050147485,0.7902749050147486
Cotinine,1.67,2.462130908377712,0.7921309083777119
Acetyl-L-tyrosine,5.85,5.02880183909469,0.8211981609053094
BETAINE,6.65,7.478052761092993,0.8280527610929926
ETHANOLAMINE ,6.904,7.739339522818543,0.8353395228185434
L-ARABITOL,6.08,6.9202749050147485,0.8402749050147484
3-METHYL-L-HISTIDINE,8.465,7.613538629988405,0.8514613700115952
Trigonelline,6.85,7.724156344606942,0.8741563446069422
Homoarginine,8.624,7.747964955636955,0.8760350443630456
4-Methoxyphenylacetic acid,1.69,2.5901071643806812,0.9001071643806813
3-Ureidopropionic acid,6.835,7.738282031505405,0.9032820315054053
Xanthine,6.83,7.739725718332567,0.9097257183325667
Fumaric acid,8.1,7.1807675933498345,0.9192324066501651
DL-2-Aminoadipic acid,8.2,7.278438296506716,0.9215617034932837
Citramalic acid,6.747,7.669546045455996,0.9225460454559959
Imidazoleacetic acid,7.41,6.476561234799416,0.9334387652005844
Imidazoleacetic acid,7.41,6.476561234799416,0.9334387652005844
(-)-Epinephrine,6.518,5.580950415887191,0.9370495841128088
L-Anserine,8.67,7.725959190082021,0.9440408099179791
N-ACETYLGLYCINE,6.77,7.714832247557071,0.9448322475570716
N-Acetyl-L-alanine,6.41,7.365241845475365,0.9552418454753653
TETRAHYDROBIOPTERIN,8.33,7.367266640610304,0.9627333593896958
PHENYLACETIC ACID,1.645,2.6116076129696113,0.9666076129696113
Carnosine,8.69,7.722898536879003,0.9671014631209962
Glycolic acid,6.78,7.747354243039315,0.9673542430393152
Pyridoxamine,7.42,6.451337620815966,0.9686623791840336
2-Methylglutaric acid,5.846,4.872560859530572,0.973439140469428
MESACONIC ACID,7.28,6.305532917128274,0.9744670828717261
Cystathionine,8.73,7.7386008400492,0.9913991599508005
ISOVALERYL-L-CARNITINE,6.007,7.0349621585760715,1.0279621585760719
D-Galactonic acid,8.26,7.2290049632711835,1.0309950367288163
"CIS,CIS-MUCONIC ACID",6.875,5.832470379763333,1.0425296202366674
5-METHYLCYTIDINE,5.94,6.98528638362559,1.04528638362559
"3,4-Dihydroxybenzoic acid",3.08,4.138200745608477,1.0582007456084765
L-Arginine,8.7,7.627650008299323,1.0723499917006762
D-Glycerate 3-phosphate,8.665,7.54987207879949,1.115127921200509
D-Glycerate 2-phosphate,8.665,7.54987207879949,1.115127921200509
OXALOACETIC ACID,6.616,7.741122705667065,1.1251227056670654
Glutaric acid,6.8,5.657114699479687,1.1428853005203132
Picolinic acid,5.34,4.190900396940174,1.1490996030598257
DL-pipecolic acid,7.17,5.994124501148466,1.1758754988515339
D-Glucosamine,8.247,7.064678068467525,1.1823219315324751
L-Leucine,6.47,5.285503468073107,1.184496531926893
Valeric acid,1.56,2.7462543318562833,1.1862543318562833
Suberic acid,3.38,2.19118509143629,1.1888149085637099
Trimethylamine N-oxide,7.25,6.059518853428973,1.1904811465710274
GLUCONIC ACID,8.42,7.2290049632711835,1.1909950367288165
Vanillic acid,2.0,3.196091009729236,1.196091009729236
Folic acid,7.906,6.6778051141905115,1.2281948858094882
ADMA,8.39,7.151327105834039,1.238672894165962
ISOVALERIC ACID,1.87,3.1435776517357503,1.2735776517357502
D-Ribulose 5-phosphate,8.17,6.880081588947572,1.2899184110524278
L-Lysine,8.76,7.456280487950341,1.3037195120496587
Homovanillic acid,2.1,3.4072940639952085,1.3072940639952084
D-GLUCURONIC ACID,8.4,7.0842094197830185,1.3157905802169818
meso-Tartaric acid,8.38,7.058209256336696,1.3217907436633052
O-Phospho-L-serine,8.85,7.526075764676245,1.323924235323755
L-Isoleucine,6.62,5.285503468073107,1.3344965319268933
Isoleucine,6.622,5.285503468073107,1.336496531926893
4-Hydroxybenzoic acid,1.883,3.221227598439878,1.338227598439878
L-Cystine,9.07,7.720653964349369,1.3493460356506315
D-Xylose,5.5,6.8801785670530435,1.3801785670530435
D-Fructose 6-phosphate,8.475,7.067849103036903,1.4071508969630964
L-Cysteine,9.06,7.648847942224698,1.4111520577753023
Putrescine,8.646,7.2282737919012074,1.4177262080987934
Biopterin,6.158,7.584133656797668,1.426133656797668
MEDRONIC ACID,9.11,7.667928992638542,1.4420710073614575
Dihydrofolic acid,8.0,6.544321759304718,1.4556782406952822
L-(+)-MANDELIC ACID,2.65,4.110281538246037,1.4602815382460368
Dopamine,6.25,4.783785232298865,1.4662147677011346
L-Norleucine,6.3,4.818206816268921,1.481793183731079
L-Tyrosine,7.08,5.593335941620724,1.4866640583792758
Tartaric acid,8.551,7.058209256336696,1.4927907436633046
3-methyl-adipic acid,5.124,3.6093142842190833,1.5146857157809164
4-Hydroxybenzaldehyde,1.365,2.89741154229287,1.5324115422928701
Riboflavin,5.8,7.348813873576361,1.5488138735763615
L-Phenylalanine,6.2,4.645883019150509,1.554116980849491
5-Aminopentanoic acid,7.589,6.0319709630648735,1.557029036935127
4-NITROPHENYL FORMATE,1.51,3.1064818468751216,1.5964818468751216
THYMIDINE TRIPHOSPHATE,9.33,7.711770643089443,1.6182293569105575
Inosine,5.609,7.244676916893711,1.6356769168937113
alpha-D-Glucose-1-phosphate,8.62,6.982802092836286,1.6371979071637135
GUANINE,6.06,7.705878572174983,1.6458785721749836
"3,4-PYRIDINEDICARBOXYLIC ACID",6.83,5.1776899799782266,1.6523100200217735
"2,3-Pyridinedicarboxylic acid",6.83,5.1776899799782266,1.6523100200217735
2-HYDROXYPHENYLACETIC ACID,1.763,3.4333373668679608,1.6703373668679609
L-Norleucine,6.491,4.818206816268921,1.6727931837310788
Adenylosuccinic acid,8.756,7.068844185500822,1.687155814499178
5-Methyl-THF,8.83,7.126233795759412,1.703766204240588
4-PENTENOIC ACID,1.66,3.379246161021409,1.719246161021409
2-PENTENOIC ACID,1.66,3.379246161021409,1.719246161021409
NICOTINIC ACID,5.96,4.190900396940174,1.7690996030598258
D-Pantothenic acid,5.95,7.742581081586051,1.792581081586051
D-GLUCOSE 6-PHOSPHATE,8.87,7.06882909211326,1.801170907886739
3-Hydroxyphenylacetic acid,1.605,3.4333373668679608,1.8283373668679608
Argininosuccinic acid,9.138,7.304586678121616,1.8334133218783837
Tiglic acid,1.53,3.379246161021409,1.8492461610214088
1-Methylguanosine,5.0,6.878003838231907,1.8780038382319066
Methylguanidine,5.85,7.743617585898395,1.8936175858983955
"2,3-Diphospho-D-Glyceric Acid",9.53,7.625659984983477,1.9043400150165226
"3,3-Dimethylglutaric acid",1.665,3.6093142842190833,1.9443142842190833
Pyrrole-2-carboxylic acid,2.432,4.409687662290354,1.977687662290354
Anthranilic acid,1.61,3.593797442717401,1.9837974427174008
6-Phosphogluconic acid,9.145,7.143723185569888,2.0012768144301116
Thiamine pyrophosphate,9.05,7.039278954840656,2.010721045159345
Phenylglyoxylic acid,1.622,3.6345129496999076,2.0125129496999072
N-Formylmethionine,4.7,6.716619145113711,2.0166191451137108
4-HYDROXY-3-NITROPHENYLACETIC ACID,1.7,3.7171477311713947,2.017147731171395
Methylsuccinic acid,3.95,6.0840603347663,2.1340603347663
Normetanephrine,7.587,5.4488418835811725,2.1381581164188272
Cadaverine,8.53,6.379654262645393,2.1503457373546064
Phenylpyruvic acid,1.591,3.85867835726259,2.2676783572625903
NADPH,9.186,6.8853851996603606,2.3006148003396394
Xanthurenic acid,6.013,3.703323231136645,2.309676768863355
3-Isopropylmalate,4.545,6.90220569253005,2.3572056925300497
"2,3-Dihydroxybenzoic acid",1.77,4.138200745608477,2.3682007456084766
Methyl ALPHA-D-glucopyranoside,4.5,6.885669091698327,2.385669091698327
O-Phospho-DL-Tyrosine,8.74,6.2768582179324035,2.4631417820675967
Kynurenic acid,5.31,2.838884109972344,2.4711158900276557
"D-fructose 1,6-bisphosphate",9.41,6.933447674680243,2.4765523253197568
CYTOSINE,5.129,7.6312938840783175,2.502293884078318
3-Hydroxyanthranilic acid,2.0,4.542031287818004,2.542031287818004
D-Threitol,4.2,6.960921519662161,2.760921519662161
2-Hydroxy-butanoic acid,4.123,6.93088228563963,2.8078822856396295
Aminoacetone,4.63,7.447795031507594,2.817795031507594
3-Methyl-2-oxovaleric acid,1.674,4.49734590712384,2.8233459071238403
D-Ribose,4.04,6.8801785670530435,2.8401785670530435
4-Trimethylammoniobutanoic acid,7.809,4.919961260220412,2.889038739779588
β-Hydroxyisovaleric acid,3.02,5.9390162768419215,2.9190162768419214
5-HYDROXYMETHYL-2'-DEOXYURIDINE,4.03,6.951100969160707,2.9211009691607064
2-AMINOPYRIDINE,1.633,4.570951665197198,2.9379516651971977
5-Hydroxy-L-tryptophan,7.0,4.034862189030141,2.9651378109698587
α-Hydroxyisobutyric acid,3.85,6.93088228563963,3.0808822856396296
Uridine,3.8,6.895814703297064,3.095814703297064
Adenosine,3.94,7.152998265744012,3.212998265744012
Imidazole,2.18,5.395838364056902,3.215838364056902
Ketovaleric acid,2.08,5.298915729491459,3.218915729491459
2-hydroxy-3-methyl-butyric acid,3.06,6.343058224762423,3.283058224762423
PROPIONIC ACID,1.88,5.168022120309977,3.288022120309977
L-Tryptophan,6.48,3.1285907242005093,3.351409275799491
7-Methylguanine,4.25,7.701101334228671,3.451101334228671
Glyceraldehyde,4.03,7.547988578335773,3.517988578335773
Hypoxanthine,3.745,7.289475878211741,3.544475878211741
Terephthalic acid,6.85,3.242950381083288,3.6070496189167116
Malonaldehyde,3.43,7.0663287788058025,3.6363287788058023
6-METHYL-DL-TRYPTOPHAN,6.02,2.3331573301735737,3.686842669826426
Ethylmalonic acid,2.326,6.0840603347663,3.7580603347663
Methylmalonic acid,3.096,7.0326110936563415,3.9366110936563414
Creatinine,3.7,7.6859847245075,3.9859847245074995
Succinic semialdehyde,2.4,6.44234883920826,4.042348839208261
Putrescine,3.177,7.2282737919012074,4.051273791901208
1-Methyladenosine,2.89,7.048159362132636,4.158159362132636
2-Isopropylmalic acid,2.42,6.73033983606847,4.31033983606847
2-Isopropylmalic acid,2.42,6.73033983606847,4.31033983606847
N-Isovalerylglycine methyl ester,1.327,5.669988790508372,4.342988790508372
NIACINAMIDE,1.71,6.087758711061948,4.377758711061948
2'-Deoxyadenosine,3.177,7.748057725095123,4.571057725095123
D-Erythrose,2.5,7.071854681250864,4.571854681250864
Citraconic acid,1.72,6.305532917128274,4.585532917128274
N6-Methyladenosine,2.89,7.505626893767134,4.615626893767134
2-Ketobutyrate,2.862,7.6577143072683835,4.795714307268383
Glycocholic acid,6.4,1.2797744704162026,5.120225529583798
Urea,2.6,7.7482716705659875,5.148271670565988
Phthalate,2.125,7.456086134465387,5.331086134465387
Uracil,2.28,7.747360723103615,5.467360723103615
Deisopropyldeethylatrazine,1.657,7.219210943462503,5.562210943462503
Phosphocholine,1.348,7.012473910981366,5.664473910981366
5'-Methylthioadenosine,1.708,7.635899029864785,5.9278990298647845
Theobromine,1.686,7.743108566307278,6.057108566307278
Paraxanthine,1.68,7.743108566307278,6.063108566307278
Theophylline,1.655,7.743108566307278,6.088108566307278
Caffeine,1.46,7.7444940953463455,6.2844940953463455
