NAME,Experimental RT,Predicted RT,mae
2-hydroxy-3-methyl-butyric acid,3.06,4.831312989226863,1.7713129892268626
DL-Methionine sulfoxide,7.888,6.099114127197514,1.788885872802486
Homovanillic acid,2.1,3.895771904381173,1.7957719043811728
4-Hydroxybenzoic acid,1.883,3.702330899583024,1.819330899583024
β-Hydroxyisovaleric acid,3.02,4.852510499809608,1.8325104998096076
Triphenyl phosphate,1.21,-0.6235423623888185,1.8335423623888185
Pyrrole-2-carboxylic acid,2.432,4.268911820475461,1.836911820475461
Uridine,3.8,5.645040432007674,1.845040432007674
3-Hydroxyphenylacetic acid,1.605,3.455206164691548,1.850206164691548
Acetyl-L-tyrosine,5.85,3.9897733732991787,1.860226626700821
BETAINE,6.65,4.764266229494176,1.8857337705058246
CAPRYLIC ACID,1.374,3.2768591926423882,1.9028591926423881
Acetylcarnitine,7.01,5.106021236377933,1.9039787636220664
Carnosine,8.69,6.780453061607229,1.9095469383927703
Dimethylglycine,6.98,5.068501284529101,1.9114987154708993
4-Hydroxy-3-methylbenzoic acid,1.67,3.6104426307631314,1.9404426307631315
Retinaldehyde,1.211,-0.7475142604861476,1.9585142604861476
4-NITROPHENYL FORMATE,1.51,3.476677655055923,1.9666776550559228
"2,3-Pyridinedicarboxylic acid",6.83,4.855943872010419,1.9740561279895807
Cyclohexaneacetic acid,1.454,3.4469532259566504,1.9929532259566505
"3,4-PYRIDINEDICARBOXYLIC ACID",6.83,4.835401075026221,1.9945989249737792
2-Ketobutyrate,2.862,4.859383918947673,1.9973839189476728
D-Threitol,4.2,6.2374820396050215,2.0374820396050213
MESACONIC ACID,7.28,5.219543619317656,2.0604563806823446
4-PENTENOIC ACID,1.66,3.7264032388188197,2.06640323881882
2-PENTENOIC ACID,1.66,3.740610241123221,2.080610241123221
Paraxanthine,1.68,3.772836492016167,2.0928364920161675
Theophylline,1.655,3.754087849950242,2.0990878499502417
Theobromine,1.686,3.786974696429266,2.100974696429266
cis-4-Hydroxy-D-proline,7.551,5.430615805409901,2.120384194590099
trans-4-Hydroxy-L-proline,7.551,5.430615805409901,2.120384194590099
Sarcosine,7.51,5.365161357214616,2.144838642785384
O-Phospho-DL-Tyrosine,8.74,6.586358336875092,2.1536416631249082
ISOVALERIC ACID,1.87,4.027059276932011,2.157059276932011
L-Proline,7.07,4.908154481007905,2.161845518992095
L-Histidine,8.25,6.086260031790254,2.163739968209746
Nicotinuric acid,6.76,4.592032594320643,2.1679674056793568
1-Methylnicotinamide,6.542,4.360769107731987,2.1812308922680126
Vanillic acid,2.0,4.208253690639525,2.208253690639525
L-Tyrosine,7.08,4.864599402691676,2.2154005973083244
6-METHYL-DL-TRYPTOPHAN,6.02,3.7964570932980903,2.2235429067019092
1-Methyladenosine,2.89,5.11565984061228,2.22565984061228
Creatinine,3.7,5.9299322327965776,2.2299322327965774
"CIS,CIS-MUCONIC ACID",6.875,4.636743346137564,2.238256653862436
Putrescine,8.646,6.406565604116577,2.239434395883424
5-Hydroxy-L-tryptophan,7.0,4.755887994262178,2.244112005737822
L-Phenylalanine,6.2,3.8948553309074314,2.3051446690925688
Kynurenic acid,5.31,2.9908172519201814,2.319182748079818
Tiglic acid,1.53,3.8536220437630258,2.3236220437630255
Uracil,2.28,4.6199077576997585,2.3399077576997587
Cadaverine,8.53,6.156939066824318,2.3730609331756813
(-)-Epinephrine,6.518,4.141047589593388,2.376952410406612
NICOTINIC ACID,5.96,3.5812555796699055,2.3787444203300945
Xanthurenic acid,6.013,3.612860416928524,2.400139583071476
Azelaic acid,2.325,4.755445175055933,2.430445175055933
Glycocholic acid,6.4,3.9411084640496394,2.458891535950361
Isocaproic acid,1.432,3.9036252390182993,2.4716252390182993
Valeric acid,1.56,4.036182835667704,2.476182835667704
DL-pipecolic acid,7.17,4.686436781951197,2.483563218048803
L-Carnitine,7.6,5.113484055902529,2.4865159440974702
PROPIONIC ACID,1.88,4.3839471326871,2.5039471326870997
L-CARNITINE ,7.619,5.113484055902529,2.5055159440974704
2-AMINOPYRIDINE,1.633,4.140348049245032,2.5073480492450324
DIACETYL,6.628,4.0643771405648454,2.5636228594351547
1-Methylhistamine,6.85,4.261876087263013,2.588123912736987
Succinic semialdehyde,2.4,4.998409853327899,2.5984098533278988
D-Ribose,4.04,6.665263049135865,2.6252630491358646
L-Tryptophan,6.48,3.849872046046052,2.6301279539539486
Imidazoleacetic acid,7.41,4.772038644633941,2.637961355366059
Imidazoleacetic acid,7.41,4.772038644633941,2.637961355366059
N6-Methyladenosine,2.89,5.536703464226489,2.6467034642264893
"2,3-Dihydroxybenzoic acid",1.77,4.419079428352983,2.6490794283529833
Adenosine,3.94,6.5906835706857345,2.6506835706857346
L-Anserine,8.67,6.011356836935348,2.658643163064652
NIACINAMIDE,1.71,4.370939703983707,2.660939703983707
Methylmalonic acid,3.096,5.766143237489566,2.670143237489566
Ketovaleric acid,2.08,4.785027913535011,2.7050279135350106
Fumaric acid,8.1,5.380780009709452,2.719219990290548
Terephthalic acid,6.85,4.109070803872937,2.7409291961270625
4-HYDROXY-3-NITROPHENYLACETIC ACID,1.7,4.478124483689598,2.7781244836895977
Pyridoxamine,7.42,4.579761321568107,2.840238678431893
2'-Deoxyadenosine,3.177,6.036259719418668,2.859259719418668
Anthranilic acid,1.61,4.4920745614268895,2.8820745614268892
Normetanephrine,7.587,4.702966863692601,2.8840331363073988
3-Methyl-2-oxovaleric acid,1.674,4.564101706892881,2.890101706892881
Thiamine pyrophosphate,9.05,6.011134186853127,3.0388658131468738
1-Methyl-5-imidazoleacetic acid,7.06,3.9662345809515878,3.093765419048412
Ethylmalonic acid,2.326,5.488626119460552,3.1626261194605516
3-METHYL-L-HISTIDINE,8.465,5.283244070619273,3.181755929380727
N-ACETYL-L-CYSTEINE,7.975,4.767085733197565,3.207914266802435
2-Isopropylmalic acid,2.42,5.629946186180161,3.2099461861801615
2-Isopropylmalic acid,2.42,5.629946186180161,3.2099461861801615
N-Isovalerylglycine methyl ester,1.327,4.544757768525473,3.2177577685254732
Putrescine,3.177,6.406565604116577,3.229565604116577
Trimethylamine N-oxide,7.25,3.9943495236359317,3.2556504763640683
3-Hydroxyanthranilic acid,2.0,5.2848893930186325,3.2848893930186325
5'-Methylthioadenosine,1.708,5.0864289862347585,3.3784289862347583
"3,3-Dimethylglutaric acid",1.665,5.068312037547003,3.4033120375470034
4-Trimethylammoniobutanoic acid,7.809,4.347831884531479,3.4611681154685208
Citraconic acid,1.72,5.219543619317656,3.499543619317656
L-Cysteine,9.06,5.537825879902801,3.5221741200971994
D-Erythrose,2.5,6.1028450476819245,3.6028450476819245
Trigonelline,6.85,2.733623669233853,4.116376330766147
Thiamine,6.96,2.814454652660882,4.145545347339118
Urea,2.6,6.801179224445763,4.201179224445763
Phosphocholine,1.348,6.102683330952509,4.754683330952509
Deisopropyldeethylatrazine,1.657,7.346210992864873,5.689210992864873
