NAME,Experimental RT,Predicted RT,mae
Paraxanthine,1.68,1.9867760173779132,0.30677601737791327
4-Hydroxybenzaldehyde,1.365,1.0511260863689524,0.31387391363104755
UBIQUINOL,1.33,1.6440497774399958,0.31404977743999574
"2,4-DI-TERT-BUTYLPHENOL",1.232,0.9117543184499621,0.32024568155003785
L-Carnitine,7.6,7.9238582505378385,0.3238582505378389
Nε-Acetyl-L-lysine,7.555,7.88539839285081,0.3303983928508103
Hydrocortisone,1.425,1.7591556416639507,0.3341556416639506
Tetracaine,1.675,2.0129677499326193,0.33796774993261924
D-Ribulose 5-phosphate,8.17,7.831100983920937,0.33889901607906303
4-HYDROXY-3-NITROPHENYLACETIC ACID,1.7,2.0389489171681223,0.33894891716812237
alpha-D-Glucose-1-phosphate,8.62,8.276956060747061,0.3430439392529383
Stearic acid,1.255,0.9118515132845877,0.3431484867154122
2-Aminoisobutyric acid,7.35,6.995146738247887,0.35485326175211274
L-Anserine,8.67,8.30408609925348,0.36591390074651997
dTMP,7.672,7.305687191691909,0.36631280830809043
Orotic acid,7.172,6.804444319139835,0.367555680860165
D-Galactonic acid,8.26,7.888934025117873,0.3710659748821268
p-Coumaric acid,2.374,2.7451439023859407,0.37114390238594064
Meclofenamic acid,1.38,1.0047352973451475,0.37526470265485234
3-Hydroxy-DL-kynurenine,6.935,7.318604578102649,0.38360457810264936
dTMP,7.69,7.305687191691909,0.3843128083080911
2-Indolecarboxylic acid,1.688,2.073699819516857,0.38569981951685706
CHOLESTERYL SULFATE,1.228,0.8332175262252228,0.39478247377477715
Myo-Inositol,8.165,8.561456504094387,0.39645650409438815
"2,3-Diphospho-D-Glyceric Acid",9.53,9.929155609249273,0.3991556092492736
L-Glutamic acid,8.35,7.95081300634414,0.3991869936558601
Thiamine,6.96,7.3593084227351895,0.3993084227351895
1-Methylguanosine,5.0,4.600286336570717,0.3997136634292833
"3,4-Dihydroxybenzoic acid",3.08,2.659253870636923,0.420746129363077
O-Phosphorylethanolamine,8.41,8.8373404503323,0.4273404503323004
cGMP,7.63,7.197485428686017,0.4325145713139831
2-Furoic acid,3.8,3.3632076054501514,0.4367923945498484
L-Xylonate,7.97,7.530842596463124,0.4391574035368757
Glyceraldehyde,4.03,4.471469961219335,0.4414699612193349
TETRAHYDROBIOPTERIN,8.33,7.884289125686653,0.4457108743133471
2-AMINOPYRIDINE,1.633,2.078827814836262,0.445827814836262
5-HYDROXYMETHYL-2'-DEOXYURIDINE,4.03,4.486567277642797,0.4565672776427965
NONADECANOIC ACID,1.26,0.7937868550133114,0.46621314498668864
4-Methoxyphenylacetic acid,1.69,2.1580929518399827,0.4680929518399828
DL-Methionine sulfoxide,7.888,7.419241119537093,0.46875888046290726
L-Histidine,8.25,8.737310602916414,0.4873106029164145
Retinaldehyde,1.211,0.6933629241479149,0.5176370758520852
Acetyl-L-tyrosine,5.85,5.332360339248755,0.5176396607512448
Vanillic acid,2.0,2.5258784726530417,0.5258784726530417
L-Alanine,7.59,7.060978465634996,0.529021534365004
Spaglumic Acid,8.232,7.702563923620026,0.529436076379973
GLUCONIC ACID,8.42,7.888934025117873,0.5310659748821269
L-Asparagine,8.05,8.595589376161643,0.5455893761616419
5-Methyl-THF,8.83,9.377293779740695,0.5472937797406949
PHENYLACETIC ACID,1.645,2.199103826953797,0.554103826953797
Nα-Acetyl-L-arginine,7.74,8.300587990560102,0.5605879905601014
Caffeine,1.46,0.8779965306414648,0.5820034693585352
Creatine,7.63,8.229353201553481,0.5993532015534813
Retinoic acid,1.3,1.9097900517025512,0.6097900517025512
Malonaldehyde,3.43,2.8180330512529874,0.6119669487470127
Folinic acid,7.946,8.57494493608415,0.6289449360841495
Homoarginine,8.624,9.252959645352464,0.6289596453524631
Cotinine,1.67,2.317642560181562,0.6476425601815619
Urocanic acid,5.78,5.123272258319535,0.6567277416804655
D-(+)-Mannose,6.69,6.017594634492675,0.6724053655073252
Pyridoxamine,7.42,6.7236019978591415,0.6963980021408585
DL-2-Aminoadipic acid,8.2,7.479536599982742,0.7204634000172572
Citramalic acid,6.747,6.015977867708543,0.7310221322914572
N6-Methyladenosine,2.89,3.6233836189242146,0.7333836189242144
L-Citrulline,8.093,8.830077527165047,0.7370775271650469
N-Acetyl-L-alanine,6.41,5.668200354742224,0.7417996452577764
Isocaproic acid,1.432,2.1835935148383503,0.7515935148383504
Biopterin,6.158,5.404006045086503,0.7539939549134971
N-GLYCYL-L-PROLINE,8.15,8.90813586109186,0.7581358610918603
Suberic acid,3.38,4.140849048241766,0.7608490482417665
D-GLUCOSE 6-PHOSPHATE,8.87,8.105934771221966,0.7640652287780334
D-Fructose,6.877,6.112059225191641,0.764940774808359
Adenylosuccinic acid,8.756,7.99063856239764,0.7653614376023601
β-Alanine,7.723,6.953227454292299,0.7697725457077009
D-(+)-Neopterin,7.28,6.504111426172066,0.7758885738279346
L-Homocitrulline,7.946,8.724117908289953,0.7781179082899534
Dihydrofolic acid,8.0,7.220485851577147,0.7795141484228534
Glycocholic acid,6.4,5.620254857084326,0.7797451429156741
Acetylcarnitine,7.01,6.225954680593062,0.7840453194069381
β-Hydroxyisovaleric acid,3.02,3.82854047611729,0.8085404761172899
L-Arginine,8.7,9.508990155162717,0.8089901551627179
Biotin,3.9,4.710914562061068,0.8109145620610678
CYTOSINE,5.129,4.314284154770924,0.8147158452290757
3-Indolebutyric acid,1.432,2.248399810344128,0.8163998103441279
Valeric acid,1.56,2.387290523404249,0.8272905234042489
CAPRYLIC ACID,1.374,2.2159936171014167,0.8419936171014166
Aminoacetone,4.63,5.474979551298155,0.844979551298155
L-Glutamine,7.93,8.776661183004125,0.8466611830041249
Isocitrate,8.736,7.88597894721962,0.8500210527803809
1-Methyladenosine,2.89,3.7588536485547053,0.8688536485547051
Agmatine,8.473,7.596422308043305,0.8765776919566957
ISOVALERIC ACID,1.87,2.7591794972238555,0.8891794972238554
6-Phosphogluconic acid,9.145,10.0366091755355,0.8916091755354998
Methyl ALPHA-D-glucopyranoside,4.5,5.3969615000584605,0.8969615000584605
L-Tyrosine,7.08,6.181344415683246,0.8986555843167539
Glycolic acid,6.78,5.880972302019939,0.8990276979800615
L-Tryptophan,6.48,5.574750787556104,0.9052492124438967
Adenosine,3.94,4.861325412030514,0.9213254120305137
Homovanillic acid,2.1,3.0273192994734606,0.9273192994734605
4-Hydroxybenzoic acid,1.883,2.81308526014333,0.93008526014333
MEDRONIC ACID,9.11,8.176407452662346,0.9335925473376534
5-Hydroxy-L-tryptophan,7.0,6.064040047626313,0.935959952373687
2-hydroxy-3-methyl-butyric acid,3.06,3.9977387873842742,0.9377387873842742
Cytidine,6.2,5.261213615827186,0.9387863841728139
N-Isovalerylglycine methyl ester,1.327,0.38712276624078057,0.9398772337592194
L-Phenylalanine,6.2,5.259039502794533,0.9409604972054675
3-Sulfinoalanine,8.3,9.251760987985962,0.9517609879859616
Pseudouridine,6.32,7.27268370620761,0.9526837062076101
2'-Deoxyadenosine,3.177,4.135260686346827,0.958260686346827
S-Methyl-L-cysteine,7.02,7.979058185242854,0.9590581852428546
L-Leucine,6.47,5.508242884309944,0.9617571156900562
Triphenyl phosphate,1.21,0.24466551545712112,0.9653344845428788
Cyclohexaneacetic acid,1.454,2.4243429949169077,0.9703429949169078
1-Methylnicotinamide,6.542,5.560690413438741,0.9813095865612587
"3,4-PYRIDINEDICARBOXYLIC ACID",6.83,5.835289273613119,0.9947107263868809
Phenylglyoxylic acid,1.622,2.6248820828359127,1.0028820828359126
Thymol,1.37,0.3665335841702442,1.003466415829756
"2,3-Pyridinedicarboxylic acid",6.83,5.825973710218596,1.0040262897814038
3-Isopropylmalate,4.545,5.551790920998057,1.006790920998057
ISOVALERYL-L-CARNITINE,6.007,4.990921344528373,1.0160786554716266
trans-4-Hydroxy-L-proline,7.551,6.532114344650735,1.0188856553492656
cis-4-Hydroxy-D-proline,7.551,6.532114344650735,1.0188856553492656
"2,3-Dihydroxybenzoic acid",1.77,2.7909958167372646,1.0209958167372646
O-Phospho-DL-Tyrosine,8.74,9.76607583252597,1.0260758325259705
Cysteine-S-sulfate,7.372,8.40032929572585,1.0283292957258503
α-Hydroxyisobutyric acid,3.85,4.878462157952659,1.0284621579526587
Tiglic acid,1.53,2.559804084222248,1.029804084222248
L-Norleucine,6.3,5.268533947988875,1.0314660520111252
cis-Aconitic acid,7.87,6.834615850666594,1.0353841493334057
Argininosuccinic acid,9.138,10.177864345710793,1.039864345710793
Melatonin,1.391,2.4462822753818907,1.0552822753818907
BETAINE,6.65,7.7109492359120075,1.0609492359120072
L-2-Aminobutyric acid,7.35,6.2886686766238284,1.0613313233761712
3-methyl-adipic acid,5.124,4.051808156632523,1.0721918433674764
Imidazole,2.18,1.1045204877746393,1.0754795122253609
"CIS,CIS-MUCONIC ACID",6.875,5.782984372011392,1.0920156279886077
L-Valine,7.02,5.902559398500099,1.1174406014999008
L-Valine,7.02,5.902559398500099,1.1174406014999008
D-GLUCURONIC ACID,8.4,7.279741176248029,1.1202588237519713
3-Ureidopropionic acid,6.835,5.665432128170225,1.1695678718297753
Chenodeoxycholic Acid,1.766,2.9479052984133713,1.1819052984133713
Theophylline,1.655,2.8525196365294665,1.1975196365294665
L-(+)-MANDELIC ACID,2.65,1.4491673912858274,1.2008326087141725
GLYCINE,7.79,6.58120704148015,1.20879295851985
Pyroglutamic acid,6.877,5.6678606448271776,1.2091393551728222
2-Ketobutyrate,2.862,4.072549501196982,1.210549501196982
L-Norleucine,6.491,5.268533947988875,1.222466052011125
Urea,2.6,3.823829525131158,1.223829525131158
Methylsuccinic acid,3.95,5.181908892995665,1.2319088929956648
2-PENTENOIC ACID,1.66,2.8984114548550726,1.2384114548550726
Oleamide,1.25,2.4893138960597097,1.2393138960597097
Uridine,3.8,5.04548912278813,1.24548912278813
Nicotinuric acid,6.76,5.493131584107651,1.2668684158923487
(R)-(+)-2-Pyrrolidone-5-carboxylic acid,6.939,5.6678606448271776,1.2711393551728225
Picolinic acid,5.34,4.0612887997707,1.2787112002293002
N-Formylmethionine,4.7,5.9976353932102935,1.2976353932102933
L-Isoleucine,6.62,5.299552935536337,1.3204470644636634
Isoleucine,6.622,5.299552935536337,1.3224470644636632
L-Cysteine,9.06,7.737368790589665,1.3226312094103356
Dimethylglycine,6.98,5.64579905573703,1.33420094426297
Imidazoleacetic acid,7.41,6.06628194929247,1.3437180507075297
Imidazoleacetic acid,7.41,6.06628194929247,1.3437180507075297
Xanthosine,6.83,5.478865908569137,1.351134091430863
2-Methylglutaric acid,5.846,4.4713888328882545,1.3746111671117456
N-ACETYL-L-CYSTEINE,7.975,6.573786635064229,1.4012133649357708
O-Phospho-L-serine,8.85,10.269750855627684,1.4197508556276848
Xanthurenic acid,6.013,4.580840191847917,1.4321598081520825
5-Aminopentanoic acid,7.589,6.140518233039383,1.4484817669606178
Putrescine,8.646,7.174669921328936,1.4713300786710644
PROPIONIC ACID,1.88,3.358106144284644,1.4781061442846442
Pregnenolone sulfate,1.346,2.8391835644418504,1.4931835644418503
2-HYDROXYPHENYLACETIC ACID,1.763,3.2820835840347398,1.5190835840347399
L-Proline,7.07,5.533289481271728,1.5367105187282721
Methylguanidine,5.85,4.311932427289815,1.538067572710185
Glutaconic acid,6.88,5.3181736726314455,1.5618263273685544
Cadaverine,8.53,6.967979062159584,1.5620209378404155
D-Threitol,4.2,5.78448508669529,1.58448508669529
Succinic semialdehyde,2.4,3.986461337844969,1.5864613378449692
D-Ribose,4.04,5.64177682671263,1.60177682671263
Azelaic acid,2.325,3.926813485731591,1.6018134857315909
Anthranilic acid,1.61,3.2208993197951594,1.6108993197951593
"D-fructose 1,6-bisphosphate",9.41,11.033404161437298,1.623404161437298
3-Hydroxyphenylacetic acid,1.605,3.2419396128897517,1.6369396128897518
Cholic acid,1.634,3.2838326828417985,1.6498326828417986
4-Hydroxy-3-methylbenzoic acid,1.67,3.3434667551117743,1.6734667551117743
Sarcosine,7.51,5.807165291760951,1.702834708239049
MESACONIC ACID,7.28,5.575944426540838,1.7040555734591623
Kynurenic acid,5.31,3.5716458433075102,1.7383541566924894
3-METHYL-L-HISTIDINE,8.465,6.675217122131275,1.789782877868725
Trimethylamine N-oxide,7.25,5.42969144735949,1.82030855264051
Xanthine,6.83,5.002108118268588,1.8278918817314125
Phthalate,2.125,3.9621325526360733,1.8371325526360733
L-Cystine,9.07,10.937453909109166,1.867453909109166
5'-Methylthioadenosine,1.708,3.5961349372166644,1.8881349372166645
Fumaric acid,8.1,6.210278409316382,1.8897215906836173
Ketovaleric acid,2.08,3.9715236146999793,1.8915236146999792
Vanillylmandelic acid,4.35,2.4365442692389943,1.9134557307610054
Phenylpyruvic acid,1.591,3.512063886084623,1.921063886084623
4-PENTENOIC ACID,1.66,3.59574196090119,1.93574196090119
Carnosine,8.69,10.63725631573193,1.9472563157319307
3-Hydroxy-3-methylglutaric acid,6.733,4.726170840300793,2.0068291596992065
Tetradecanoylcarnitine,1.71,3.7189354956109746,2.0089354956109746
DL-pipecolic acid,7.17,5.15799566267688,2.01200433732312
Glutaric acid,6.8,4.7784273677553095,2.0215726322446903
"3,3-Dimethylglutaric acid",1.665,3.713678576484501,2.048678576484501
Dopamine,6.25,4.193949362092113,2.0560506379078873
3-AMINO-9-ETHYLCARBAZOLE,1.295,-0.9149143528970182,2.209914352897018
NICOTINIC ACID,5.96,3.746738826941379,2.213261173058621
3-Methyl-2-oxovaleric acid,1.674,3.8969570860063785,2.2229570860063785
L-Dihydroorotic acid,7.27,4.971167412457184,2.2988325875428153
Pyrrole-2-carboxylic acid,2.432,4.7513779002273395,2.3193779002273396
Uracil,2.28,4.617783247479933,2.337783247479933
3-Hydroxyanthranilic acid,2.0,4.518413165460233,2.518413165460233
2-Isopropylmalic acid,2.42,4.965280633596504,2.545280633596504
2-Isopropylmalic acid,2.42,4.965280633596504,2.545280633596504
D-Erythrose,2.5,5.146195778191344,2.646195778191344
1-Methylhistamine,6.85,4.045975819937645,2.8040241800623544
Terephthalic acid,6.85,4.024515725659416,2.8254842743405835
NIACINAMIDE,1.71,4.5917017801262965,2.8817017801262965
Ethylmalonic acid,2.326,5.2232249271308735,2.8972249271308734
THYMIDINE TRIPHOSPHATE,9.33,6.3990454239089765,2.9309545760910236
Methylmalonic acid,3.096,6.138055420638132,3.042055420638132
Trigonelline,6.85,3.800085770641492,3.0499142293585075
Cystathionine,8.73,11.969769826929507,3.239769826929507
1-Methyl-5-imidazoleacetic acid,7.06,3.617798139039392,3.4422018609606075
Citraconic acid,1.72,5.575944426540838,3.8559444265408382
Putrescine,3.177,7.174669921328936,3.9976699213289364
DIACETYL,6.628,2.3297907289969326,4.298209271003067
(-)-Epinephrine,6.518,2.035170361581655,4.482829638418345
Normetanephrine,7.587,2.7871837499202874,4.799816250079712
Deisopropyldeethylatrazine,1.657,8.115566995457558,6.4585669954575575
Phenylbutazone,1.24,-5.70045061171006,6.940450611710061
Phosphocholine,1.348,9.883161368252804,8.535161368252803
