NAME,Experimental RT,Predicted RT,mae
3-Indolebutyric acid,1.432,1.606195455610779,0.17419545561077898
Malonaldehyde,3.43,3.2553698962619415,0.17463010373805865
L-Homocitrulline,7.946,8.13259875597774,0.1865987559777409
Triphenyl phosphate,1.21,1.3984826397322987,0.18848263973229873
PENTADECYLIC ACID,1.282,1.0887256825389047,0.19327431746109536
L-Serine,7.99,7.793364313709868,0.19663568629013195
Cyclohexaneacetic acid,1.454,1.2491177861193892,0.2048822138806108
Citramalic acid,6.747,6.955787556171805,0.20878755617180556
Nitrotyrosine,6.22,6.008791408216943,0.2112085917830564
L-Tyrosine,7.08,6.862221345804686,0.21777865419531395
Oleamide,1.25,1.4699931042088838,0.21999310420888385
4-Methoxyphenylacetic acid,1.69,1.9133973341754933,0.22339733417549335
Guanidinoacetic acid,7.75,7.977020921376104,0.22702092137610386
N2-Acetyl-L-ornithine,7.891,7.657595932131651,0.23340406786834933
4-NITROPHENYL FORMATE,1.51,1.7646002322635317,0.2546002322635317
Pyridoxamine,7.42,7.160255578219002,0.2597444217809981
Retinaldehyde,1.211,1.4726477625580907,0.26164776255809064
cis-4-Hydroxy-D-proline,7.551,7.279192594027462,0.27180740597253816
trans-4-Hydroxy-L-proline,7.551,7.279192594027462,0.27180740597253816
PHENYLACETIC ACID,1.645,1.9231001115296058,0.2781001115296058
Isocaproic acid,1.432,1.7142192561142755,0.28221925611427556
ISOVALERIC ACID,1.87,2.1548077095065095,0.28480770950650935
Spaglumic Acid,8.232,7.94405316806148,0.28794683193851967
MYRISTIC ACID,1.29,0.9976636033157327,0.29233639668426736
Folinic acid,7.946,8.242050303977239,0.2960503039772391
ETHANOLAMINE ,6.904,7.204307428360327,0.30030742836032687
NONADECANOIC ACID,1.26,1.5676769588421307,0.30767695884213064
N-Formylmethionine,4.7,5.021512949300962,0.32151294930096164
Chenodeoxycholic Acid,1.766,2.0892871777155713,0.32328717771557125
Dopamine,6.25,6.577962897961928,0.32796289796192823
cGMP,7.63,7.961290535028923,0.33129053502892347
Acetyl-L-tyrosine,5.85,5.517142658852364,0.3328573411476352
p-Coumaric acid,2.374,2.707997485113081,0.3339974851130809
Agmatine,8.473,8.134927805657282,0.3380721943427183
(-)-Epinephrine,6.518,6.857935085603461,0.33993508560346086
CAPRYLIC ACID,1.374,1.0187379098079168,0.3552620901920833
Homoarginine,8.624,8.252411227197836,0.3715887728021645
Xanthine,6.83,7.203109992939645,0.37310999293964464
"2,4-DI-TERT-BUTYLPHENOL",1.232,0.8471150220028951,0.38488497799710486
N-Acetylputrescine,6.788,6.392769673290796,0.3952303267092043
Nα-Acetyl-L-arginine,7.74,8.138251914037392,0.3982519140373917
Cysteine-S-sulfate,7.372,7.775695450541322,0.4036954505413224
L-Arginine,8.7,8.294906644078328,0.4050933559216716
Valeric acid,1.56,1.9831424739248042,0.4231424739248042
Pregnenolone sulfate,1.346,0.9073479971359335,0.4386520028640666
4-ETHYLBENZOIC ACID,1.768,1.3186522550010045,0.44934774499899555
Adenylosuccinic acid,8.756,8.298248304288053,0.45775169571194674
Hypotaurine,7.52,7.055796095052326,0.4642039049476736
Myo-Inositol,8.165,7.676903525325674,0.48809647467432526
Thiamine,6.96,7.453555205001756,0.49355520500175576
Thymol,1.37,0.8761653146579444,0.49383468534205566
3-Sulfinoalanine,8.3,7.805403396633863,0.494596603366138
6-METHYL-DL-TRYPTOPHAN,6.02,5.520786881072621,0.4992131189273783
D-Glucosamine,8.247,7.739628361632764,0.5073716383672355
D-Fructose,6.877,7.3869342885428475,0.5099342885428477
S-Methyl-L-cysteine,7.02,6.506895542541651,0.5131044574583488
OXALOACETIC ACID,6.616,6.071948714452101,0.5440512855478987
Indole-3-carboxylic acid,1.699,2.247221021584172,0.5482210215841719
D-Galactonic acid,8.26,7.707516921793108,0.5524830782068921
L-Tryptophan,6.48,5.923780368308021,0.5562196316919792
2-Indolecarboxylic acid,1.688,2.247221021584172,0.559221021584172
D-Ribulose 5-phosphate,8.17,7.609330102965879,0.5606698970341206
CHOLESTERYL SULFATE,1.228,1.7984511221305777,0.5704511221305777
Cystathionine,8.73,8.141897998128922,0.5881020018710785
2-PENTENOIC ACID,1.66,2.2540591862281896,0.5940591862281897
4-PENTENOIC ACID,1.66,2.2540591862281896,0.5940591862281897
L-Histidine,8.25,7.6351700810900205,0.6148299189099795
Argininosuccinic acid,9.138,8.520216343461575,0.6177836565384247
GLYCINE,7.79,7.148860786407376,0.6411392135926244
Tetradecanoylcarnitine,1.71,1.0657402824133486,0.6442597175866513
D-(+)-Neopterin,7.28,7.933993329748473,0.6539933297484728
Glycolic acid,6.78,6.125909218599896,0.6540907814001047
O-Phosphorylethanolamine,8.41,7.748569626862903,0.6614303731370974
Xanthosine,6.83,7.492584932967981,0.6625849329679809
L-Glutamic acid,8.35,7.679176412125358,0.6708235878746418
Carnosine,8.69,8.01628649044285,0.6737135095571496
Suberic acid,3.38,2.6998176028534724,0.6801823971465275
4-Hydroxybenzaldehyde,1.365,2.049279532299402,0.6842795322994022
meso-Tartaric acid,8.38,7.688502593755378,0.6914974062446229
D-(+)-Mannose,6.69,7.386584995486732,0.6965849954867318
Methylsuccinic acid,3.95,4.660338425003057,0.7103384250030569
GLUCONIC ACID,8.42,7.707516921793108,0.7124830782068923
Tiglic acid,1.53,2.2540591862281896,0.7240591862281895
DL-2-Aminoadipic acid,8.2,7.471176979816003,0.728823020183996
Tetracaine,1.675,0.9407674027694997,0.7342325972305004
D-Fructose 6-phosphate,8.475,7.7388336117213985,0.7361663882786011
L-Alanine,7.59,6.851919505596687,0.738080494403313
Phenylglyoxylic acid,1.622,2.360377414191036,0.7383774141910358
Normetanephrine,7.587,6.812148252463612,0.7748517475363874
5-Methyl-THF,8.83,8.050675418865904,0.7793245811340963
L-Methionine,6.82,6.03222208846945,0.7877779115305499
N-ACETYLGLYCINE,6.77,5.971412820338267,0.798587179661733
L-Xylonate,7.97,7.160900563728163,0.8090994362718371
D-Sorbitol,6.88,7.697460614501269,0.8174606145012691
L-Lysine,8.76,7.941508948810013,0.8184910511899872
DL-Methionine sulfoxide,7.888,7.055723529242073,0.8322764707579271
L-Leucine,6.47,5.630982591499704,0.8390174085002959
L-Phenylalanine,6.2,5.347064885095094,0.8529351149049065
alpha-D-Glucose-1-phosphate,8.62,7.764377022074523,0.855622977925476
D-Glycerate 3-phosphate,8.665,7.8042179439297445,0.8607820560702546
D-Glycerate 2-phosphate,8.665,7.8042179439297445,0.8607820560702546
Phenylpyruvic acid,1.591,2.453257436393926,0.8622574363939262
L-Valine,7.02,6.157542101962069,0.8624578980379303
L-Valine,7.02,6.157542101962069,0.8624578980379303
Tartaric acid,8.551,7.688502593755378,0.8624974062446222
Glycerophosphocholine,7.915,7.046599027548044,0.8684009724519557
Melatonin,1.391,2.259601665248843,0.8686016652488431
β-Alanine,7.723,6.850485902089575,0.8725140979104244
L-Norleucine,6.3,5.423741775291786,0.8762582247082138
O-Phospho-L-serine,8.85,7.967926719769973,0.8820732802300268
L-Anserine,8.67,7.784872146372342,0.8851278536276581
3-Ureidopropionic acid,6.835,7.726933492868083,0.8919334928680831
2-Aminoisobutyric acid,7.35,6.454021575561714,0.8959784244382858
L-2-Aminobutyric acid,7.35,6.454021575561714,0.8959784244382858
D-Mannitol,6.8,7.697460614501269,0.8974606145012691
N-Acetyl-L-alanine,6.41,5.497712293186936,0.9122877068130641
Imidazole,2.18,3.10998405308505,0.9299840530850498
L-Cystine,9.07,8.136150433179633,0.933849566820367
6-Phosphogluconic acid,9.145,8.207616853811043,0.9373831461889566
Aminoacetone,4.63,5.577788181552744,0.9477881815527445
Ketovaleric acid,2.08,3.066133693910572,0.9861336939105718
L-Isoleucine,6.62,5.630982591499704,0.9890174085002963
Isoleucine,6.622,5.630982591499704,0.9910174085002961
D-GLUCURONIC ACID,8.4,7.407722140359022,0.9922778596409785
N-GLYCYL-L-PROLINE,8.15,7.154521646041745,0.995478353958255
ADMA,8.39,7.379977097541285,1.010022902458716
3-Hydroxy-DL-kynurenine,6.935,7.9620954290626305,1.0270954290626308
2-Hydroxy-butanoic acid,4.123,5.160443759887382,1.037443759887382
3-Methyl-2-oxovaleric acid,1.674,2.7190552608820737,1.0450552608820738
L-(+)-MANDELIC ACID,2.65,3.6994911772778845,1.0494911772778845
Glycocholic acid,6.4,5.338522472927603,1.0614775270723973
L-Norleucine,6.491,5.423741775291786,1.0672582247082136
O-Phospho-DL-Tyrosine,8.74,7.670329668537033,1.0696703314629676
Pyroglutamic acid,6.877,5.806828695693616,1.0701713043063839
PGE2,1.25,2.341901010708499,1.091901010708499
Xanthurenic acid,6.013,4.915427435348066,1.0975725646519336
Alpha-N-Phenylacetyl-L-glutamine,6.03,7.144332320880796,1.1143323208807958
PROPIONIC ACID,1.88,3.007710419738461,1.1277104197384613
D-GLUCOSE 6-PHOSPHATE,8.87,7.73858989496647,1.1314101050335292
(R)-(+)-2-Pyrrolidone-5-carboxylic acid,6.939,5.806828695693616,1.1321713043063841
cis-Aconitic acid,7.87,6.721607821353064,1.1483921786469358
4-Hydroxy-3-methylbenzoic acid,1.67,2.83031390893386,1.16031390893386
"D-fructose 1,6-bisphosphate",9.41,8.238346758255997,1.1716532417440035
Vanillylmandelic acid,4.35,5.524630027984822,1.174630027984822
L-Kynurenine,6.392,7.576695880885415,1.1846958808854149
THYMIDINE TRIPHOSPHATE,9.33,8.138130253744109,1.1918697462558914
Putrescine,8.646,7.450407959851019,1.1955920401489815
Guanosine,6.65,7.848268176632396,1.1982681766323955
Biotin,3.9,5.11689884675167,1.2168988467516697
Succinic semialdehyde,2.4,3.6335367107454695,1.2335367107454696
Pseudouridine,6.32,7.554058672115174,1.2340586721151734
Vanillic acid,2.0,3.255940700818232,1.2559407008182322
Homovanillic acid,2.1,3.361224246089981,1.2612242460899807
Thiamine pyrophosphate,9.05,7.7754385071708825,1.2745614928291182
α-Hydroxyisobutyric acid,3.85,5.160443759887382,1.3104437598873822
NADPH,9.186,7.870831800623849,1.315168199376151
XYLITOL,6.13,7.501548770880875,1.3715487708808753
4-Hydroxybenzoic acid,1.883,3.268600051392561,1.385600051392561
Cadaverine,8.53,7.134998800415545,1.3950011995844545
1-Methylnicotinamide,6.542,5.138701216961598,1.4032987830384016
Pyrrole-2-carboxylic acid,2.432,3.840761618395317,1.4087616183953169
L-ARABITOL,6.08,7.501548770880875,1.4215487708808752
Cytidine,6.2,7.62976459101383,1.4297645910138295
MEDRONIC ACID,9.11,7.66419341029176,1.4458065897082397
2-Furoic acid,3.8,2.329588547825418,1.4704114521745817
"2,3-Diphospho-D-Glyceric Acid",9.53,7.994492250752415,1.535507749247584
β-Hydroxyisovaleric acid,3.02,4.58403857257656,1.56403857257656
3-METHYL-L-HISTIDINE,8.465,6.890416637364092,1.5745833626359076
2-HYDROXYPHENYLACETIC ACID,1.763,3.374050983851909,1.611050983851909
Urocanic acid,5.78,4.159282614815136,1.6207173851848644
5-Aminopentanoic acid,7.589,5.967930134421819,1.621069865578181
GUANINE,6.06,7.692713910300741,1.6327139103007413
Sarcosine,7.51,5.876555552584193,1.6334444474158065
3-methyl-adipic acid,5.124,3.459975807602977,1.6640241923970227
2-Ketobutyrate,2.862,4.535885658346993,1.6738856583469932
Nicotinuric acid,6.76,5.083192051406092,1.6768079485939076
Hypoxanthine,3.745,5.4305205144603805,1.6855205144603804
L-Carnitine,7.6,5.905522652104128,1.6944773478958712
L-CARNITINE ,7.619,5.905522652104128,1.7134773478958714
Isocitrate,8.736,7.0011413981775,1.7348586018225003
2-hydroxy-3-methyl-butyric acid,3.06,4.801649852136264,1.741649852136264
3-Hydroxyphenylacetic acid,1.605,3.374050983851909,1.7690509838519088
CYTOSINE,5.129,6.909655305885398,1.7806553058853982
2-Methylglutaric acid,5.846,4.059299952293326,1.786700047706674
"3,3-Dimethylglutaric acid",1.665,3.459975807602977,1.794975807602977
5-METHYLCYTIDINE,5.94,7.740052723932507,1.8000527239325068
1-Methylhistamine,6.85,5.046719383545907,1.8032806164540922
4-HYDROXY-3-NITROPHENYLACETIC ACID,1.7,3.5120714626221035,1.8120714626221035
BETAINE,6.65,4.831175459637635,1.8188245403623657
D-Pantothenic acid,5.95,7.771326976139347,1.8213269761393471
L-Proline,7.07,5.1871844498225155,1.8828155501774848
Methylguanidine,5.85,7.7360656752389385,1.8860656752389389
Cholic acid,1.634,3.522104455772854,1.888104455772854
N-Isovalerylglycine methyl ester,1.327,3.237215775051742,1.910215775051742
Biopterin,6.158,8.116005120933274,1.9580051209332732
D-Xylose,5.5,7.488234096815889,1.988234096815889
3-Isopropylmalate,4.545,6.568430671743995,2.023430671743995
"3,4-Dihydroxybenzoic acid",3.08,5.118088262292414,2.0380882622924137
Glutaconic acid,6.88,4.780709960100855,2.099290039899145
Riboflavin,5.8,7.912282054916785,2.1122820549167853
L-Cysteine,9.06,6.92989435635192,2.13010564364808
Methylmalonic acid,3.096,5.231175720459355,2.1351757204593547
Inosine,5.609,7.754121726845649,2.145121726845649
Hydrocortisone,1.461,3.6968816426116273,2.235881642611627
Kynurenic acid,5.31,3.0712599704499657,2.238740029550034
Hydrocortisone,1.425,3.6968816426116273,2.2718816426116275
2-AMINOPYRIDINE,1.633,3.9167399252004613,2.2837399252004613
Ethylmalonic acid,2.326,4.660338425003057,2.334338425003057
"CIS,CIS-MUCONIC ACID",6.875,4.529046941553421,2.345953058446579
Glutarylcarnitine,7.87,5.513116859159198,2.356883140840802
Glutaric acid,6.8,4.440190240229621,2.3598097597703784
N-ACETYL-L-CYSTEINE,7.975,5.614412099868107,2.3605879001318923
Trigonelline,6.85,4.354593791227011,2.4954062087729882
MESACONIC ACID,7.28,4.780709960100855,2.4992900398991456
Acetylcarnitine,7.01,4.480854716679987,2.5291452833200125
Imidazoleacetic acid,7.41,4.877656694171548,2.5323433058284524
Imidazoleacetic acid,7.41,4.877656694171548,2.5323433058284524
Glyceraldehyde,4.03,6.585771515624021,2.555771515624021
DL-pipecolic acid,7.17,4.612820207727959,2.5571797922720405
1-Methylguanosine,5.0,7.5901632067366895,2.5901632067366895
"3,4-PYRIDINEDICARBOXYLIC ACID",6.83,4.205057024733744,2.624942975266256
"2,3-Pyridinedicarboxylic acid",6.83,4.205057024733744,2.624942975266256
Creatinine,3.7,6.400604684740258,2.7006046847402576
Phthalate,2.125,4.861191733780848,2.7361917337808483
Dimethylglycine,6.98,4.235994566228211,2.7440054337717896
Picolinic acid,5.34,2.590984704054807,2.749015295945193
7-Methylguanine,4.25,7.0017825836350625,2.7517825836350625
Fumaric acid,8.1,5.341732575734136,2.7582674242658634
ISOVALERYL-L-CARNITINE,6.007,3.235218587498387,2.7717814125016127
Caffeine,1.46,4.242360351240956,2.782360351240956
NIACINAMIDE,1.71,4.662307880750792,2.9523078807507916
Methyl ALPHA-D-glucopyranoside,4.5,7.546996792215724,3.046996792215724
Citraconic acid,1.72,4.780709960100855,3.060709960100855
Anthranilic acid,1.61,4.8629833939946066,3.2529833939946062
"2,3-Dihydroxybenzoic acid",1.77,5.118088262292414,3.3480882622924137
NICOTINIC ACID,5.96,2.590984704054807,3.369015295945193
1-Methyl-5-imidazoleacetic acid,7.06,3.6377751243845635,3.422224875615436
D-Threitol,4.2,7.632992361706191,3.432992361706191
Theobromine,1.686,5.120059590142092,3.434059590142092
Paraxanthine,1.68,5.120059590142092,3.4400595901420923
D-Ribose,4.04,7.488234096815889,3.448234096815889
Theophylline,1.655,5.120059590142092,3.4650595901420917
Terephthalic acid,6.85,3.279510126707653,3.5704898732923467
5-HYDROXYMETHYL-2'-DEOXYURIDINE,4.03,7.625608387449771,3.5956083874497704
Uridine,3.8,7.45037766748079,3.6503776674807904
Uracil,2.28,6.126012491322579,3.8460124913225795
DIACETYL,6.628,2.7775573565325264,3.8504426434674737
Phosphocholine,1.348,5.216880727592902,3.8688807275929022
2-Isopropylmalic acid,2.42,6.30796009963015,3.88796009963015
2-Isopropylmalic acid,2.42,6.30796009963015,3.88796009963015
Adenosine,3.94,7.834563401688318,3.8945634016883184
Putrescine,3.177,7.450407959851019,4.273407959851019
3-Hydroxyanthranilic acid,2.0,6.490367066818606,4.490367066818606
Trimethylamine N-oxide,7.25,2.7465290469512746,4.503470953048725
2'-Deoxyadenosine,3.177,7.749934478104398,4.572934478104399
1-Methyladenosine,2.89,7.68377772654663,4.7937777265466295
4-Trimethylammoniobutanoic acid,7.809,2.8991391611473594,4.909860838852641
N6-Methyladenosine,2.89,7.8010877177163955,4.911087717716395
D-Erythrose,2.5,7.469580166033815,4.969580166033815
Urea,2.6,7.756351436022151,5.156351436022151
Deisopropyldeethylatrazine,1.657,7.4467021453880635,5.7897021453880635
5'-Methylthioadenosine,1.708,7.643561973983749,5.935561973983749
