NAME,Experimental RT,Predicted RT,mae
L-Leucine,6.47,5.181452372273398,1.2885476277266017
4-NITROPHENYL FORMATE,1.51,2.804831364041323,1.294831364041323
Tetradecanoylcarnitine,1.71,0.4032719673370724,1.3067280326629276
Spaglumic Acid,8.232,6.924047010711566,1.3079529892884336
Cytidine,6.2,7.508586477208665,1.3085864772086646
4-ETHYLBENZOIC ACID,1.768,3.0933948183638362,1.3253948183638362
Xanthosine,6.83,8.162224509137385,1.3322245091373848
D-Lactose,8.178,9.514146596976687,1.3361465969766861
Kynurenic acid,5.31,3.968564242027123,1.3414357579728766
D-Xylose,5.5,6.853183648367262,1.3531836483672617
3-AMINO-9-ETHYLCARBAZOLE,1.295,2.662385868960376,1.3673858689603762
Pseudouridine,6.32,7.692723747646114,1.3727237476461136
Urocanic acid,5.78,4.39621115287741,1.3837888471225899
5-METHYLCYTIDINE,5.94,7.325093349433976,1.3850933494339754
L-Norleucine,6.491,5.095720708592922,1.3952792914070775
OXALOACETIC ACID,6.616,5.216068011015604,1.3999319889843953
L-Tyrosine,7.08,5.6771872751824795,1.4028127248175206
3-Hydroxy-3-methylglutaric acid,6.733,5.3133083391113445,1.4196916608886552
D-Maltose,8.088,9.514146596976687,1.4261465969766878
5-Methyl-THF,8.83,7.401919385960731,1.4280806140392688
p-Coumaric acid,2.374,3.802953177053997,1.4289531770539967
CAPRYLIC ACID,1.374,2.8052626551406945,1.4312626551406944
Xanthurenic acid,6.013,4.581265454319704,1.4317345456802961
Biopterin,6.158,7.590052299530032,1.4320522995300315
S-Methyl-L-cysteine,7.02,5.587859724529703,1.4321402754702968
4-Methoxyphenylacetic acid,1.69,3.1279725432695162,1.4379725432695163
L-Isoleucine,6.62,5.181452372273398,1.438547627726602
Isoleucine,6.622,5.181452372273398,1.4405476277266018
L-Methionine,6.82,5.355771438604971,1.4642285613950294
Succinic semialdehyde,2.4,3.880756695317711,1.480756695317711
N-Acetyl-L-alanine,6.41,4.915050260333203,1.4949497396667972
2-Methylglutaric acid,5.846,4.349172749746886,1.496827250253114
Nε-Acetyl-L-lysine,7.555,6.044114970815629,1.5108850291843705
L-Cystine,9.07,7.558322743201831,1.5116772567981691
β-Hydroxyisovaleric acid,3.02,4.551394765603888,1.531394765603888
Glycolic acid,6.78,5.246707710387877,1.533292289612123
Triphenyl phosphate,1.21,-0.32372691854676106,1.533726918546761
Hypotaurine,7.52,5.980976740521903,1.5390232594780962
Picolinic acid,5.34,3.7879343338432823,1.5520656661567176
meso-Tartaric acid,8.38,6.82735216329387,1.5526478367061305
3-Sulfinoalanine,8.3,6.743842226307695,1.5561577736923056
L-(+)-MANDELIC ACID,2.65,4.210728904233723,1.5607289042337231
Pyridoxamine,7.42,5.855659061933828,1.564340938066172
"3,4-Dihydroxybenzoic acid",3.08,4.653394658650661,1.5733946586506606
2-hydroxy-3-methyl-butyric acid,3.06,4.637126429284365,1.5771264292843648
Cyclohexaneacetic acid,1.454,3.0373509410654265,1.5833509410654265
Citric acid,7.9,6.30731019783166,1.5926898021683407
L-Valine,7.02,5.41354065819813,1.6064593418018696
L-Valine,7.02,5.41354065819813,1.6064593418018696
O-Phospho-L-serine,8.85,7.239183703498197,1.6108162965018025
N2-Acetyl-L-ornithine,7.891,6.276203256740361,1.6147967432596388
N-ACETYLGLYCINE,6.77,5.146186633267729,1.6238133667322705
XYLITOL,6.13,7.754958091659152,1.6249580916591517
Homovanillic acid,2.1,3.74067375549091,1.6406737554909099
L-ARABITOL,6.08,7.754958091659152,1.6749580916591515
7-Methylguanine,4.25,5.937119136676516,1.6871191366765164
Creatinine,3.7,5.389425134735917,1.6894251347359166
D-Sorbitol,6.88,8.572737058067482,1.6927370580674816
Vanillic acid,2.0,3.698373121988607,1.698373121988607
Carnosine,8.69,6.986751228015741,1.7032487719842582
ISOVALERIC ACID,1.87,3.5872591765953663,1.7172591765953662
Methylmalonic acid,3.096,4.81334932159635,1.71734932159635
trans-4-Hydroxy-L-proline,7.551,5.8296268796450335,1.7213731203549667
cis-4-Hydroxy-D-proline,7.551,5.8296268796450335,1.7213731203549667
Tartaric acid,8.551,6.82735216329387,1.7236478367061299
Guanosine,6.65,8.38324962380468,1.7332496238046797
3-Indolebutyric acid,1.432,3.1660420967211222,1.7340420967211223
Benzoic acid,1.68,3.427992234421435,1.747992234421435
GLYCINE,7.79,6.023121939301642,1.7668780606983576
D-Mannitol,6.8,8.572737058067482,1.7727370580674817
L-2-Aminobutyric acid,7.35,5.559897280442386,1.7901027195576136
2-Aminoisobutyric acid,7.35,5.559897280442386,1.7901027195576136
1-Methylnicotinamide,6.542,4.744444589309098,1.7975554106909017
L-Alanine,7.59,5.791985566367117,1.7980144336328827
Pyroglutamic acid,6.877,5.061406882577459,1.8155931174225408
PHENYLACETIC ACID,1.645,3.470292867923738,1.825292867923738
Imidazole,2.18,4.016847612949892,1.8368476129498919
L-Lysine,8.76,6.921050276849543,1.8389497231504564
Pyrrole-2-carboxylic acid,2.432,4.274009322759646,1.8420093227596461
Melatonin,1.391,3.2422907477035046,1.8512907477035045
(R)-(+)-2-Pyrrolidone-5-carboxylic acid,6.939,5.061406882577459,1.877593117422541
Cholic acid,1.634,3.5127316368328128,1.8787316368328129
Indole-3-carboxylic acid,1.699,3.587918035068283,1.888918035068283
2-Indolecarboxylic acid,1.688,3.587918035068283,1.8999180350682832
Ketovaleric acid,2.08,3.9899778660146206,1.9099778660146205
Methyl ALPHA-D-glucopyranoside,4.5,6.417516895203303,1.9175168952033026
Isocaproic acid,1.432,3.3551708906706343,1.9231708906706344
β-Alanine,7.723,5.791033653376911,1.9319663466230885
O-Phosphorylethanolamine,8.41,6.476318217712406,1.9336817822875938
Glycocholic acid,6.4,4.461125899767391,1.938874100232609
Valeric acid,1.56,3.50152751291489,1.94152751291489
PGE2,1.25,3.192743669740614,1.9427436697406142
DL-Methionine sulfoxide,7.888,5.941495400391432,1.9465045996085681
2-PENTENOIC ACID,1.66,3.6347953315438053,1.9747953315438054
4-PENTENOIC ACID,1.66,3.6347953315438053,1.9747953315438054
L-Histidine,8.25,6.270445251717765,1.9795547482822347
Nicotinuric acid,6.76,4.7363285964219255,2.0236714035780743
L-Glutamic acid,8.35,6.32181085323797,2.0281891467620294
Phenylglyoxylic acid,1.622,3.6843543015964335,2.062354301596433
O-Phospho-DL-Tyrosine,8.74,6.6590188847648495,2.0809811152351507
PROPIONIC ACID,1.88,3.9657040847643534,2.0857040847643535
Tiglic acid,1.53,3.6347953315438053,2.104795331543805
DL-2-Aminoadipic acid,8.2,6.089722567313238,2.110277432686761
THYMIDINE TRIPHOSPHATE,9.33,7.21870716198392,2.1112928380160803
1-Methylhistamine,6.85,4.7300003782508675,2.119999621749132
Phenylpyruvic acid,1.591,3.7266549350987366,2.135654935098737
4-Hydroxybenzoic acid,1.883,4.0406934463580795,2.1576934463580795
3-Methyl-2-oxovaleric acid,1.674,3.843621243770365,2.169621243770365
4-Hydroxybenzaldehyde,1.365,3.5351419403815583,2.1701419403815585
NICOTINIC ACID,5.96,3.7879343338432823,2.1720656661567177
4-Hydroxy-3-methylbenzoic acid,1.67,3.857200318583392,2.187200318583392
D-Glycerate 3-phosphate,8.665,6.462769474584431,2.202230525415568
D-Glycerate 2-phosphate,8.665,6.462769474584431,2.202230525415568
Glutaconic acid,6.88,4.628797190620057,2.2512028093799428
Ethylmalonic acid,2.326,4.581261035671618,2.255261035671618
Putrescine,8.646,6.390273076988485,2.2557269230115162
5-Aminopentanoic acid,7.589,5.326857081527447,2.262142918472553
Normetanephrine,7.587,5.3124375009812645,2.274562499018735
Thiamine pyrophosphate,9.05,6.764904137775295,2.285095862224706
L-Proline,7.07,4.779759626600099,2.290240373399901
Glutaric acid,6.8,4.495529371991142,2.3044706280088576
2-HYDROXYPHENYLACETIC ACID,1.763,4.0829940798603825,2.3199940798603826
"CIS,CIS-MUCONIC ACID",6.875,4.529976723324241,2.345023276675759
Cadaverine,8.53,6.1581847910637535,2.371815208936246
N-Isovalerylglycine methyl ester,1.327,3.708307232323408,2.381307232323408
Sarcosine,7.51,5.0966276632151,2.4133723367848994
"2,3-Pyridinedicarboxylic acid",6.83,4.405038143359633,2.4249618566403672
"3,4-PYRIDINEDICARBOXYLIC ACID",6.83,4.405038143359633,2.4249618566403672
4-HYDROXY-3-NITROPHENYLACETIC ACID,1.7,4.137610087673483,2.437610087673483
"3,3-Dimethylglutaric acid",1.665,4.117084463822154,2.452084463822154
L-Anserine,8.67,6.209171841046505,2.460828158953495
N-GLYCYL-L-PROLINE,8.15,5.679665821596032,2.4703341784039683
3-Hydroxyphenylacetic acid,1.605,4.0829940798603825,2.4779940798603826
cis-Aconitic acid,7.87,5.390710764127514,2.4792892358724865
Dimethylglycine,6.98,4.470455947821371,2.5095440521786294
1-Methylguanosine,5.0,7.575993815827665,2.5759938158276654
Glycerophosphocholine,7.915,5.311220644702228,2.603779355297772
Hydrocortisone,1.461,4.0670162566834325,2.606016256683432
DL-pipecolic acid,7.17,4.547671340675367,2.6223286593246327
Caffeine,1.46,4.101582405485695,2.6415824054856953
Hydrocortisone,1.425,4.0670162566834325,2.6420162566834327
MESACONIC ACID,7.28,4.628797190620057,2.651202809379943
"2,3-Diphospho-D-Glyceric Acid",9.53,6.861052272372655,2.6689477276273443
Imidazoleacetic acid,7.41,4.676252055683797,2.733747944316203
Imidazoleacetic acid,7.41,4.676252055683797,2.733747944316203
D-Threitol,4.2,6.93717912453895,2.73717912453895
2-Isopropylmalic acid,2.42,5.166951716867088,2.7469517168670885
2-Isopropylmalic acid,2.42,5.166951716867088,2.7469517168670885
Terephthalic acid,6.85,4.045096043937785,2.8049039560622147
D-Ribose,4.04,6.853183648367262,2.8131836483672616
"2,3-Dihydroxybenzoic acid",1.77,4.653394658650661,2.8833946586506607
Citraconic acid,1.72,4.628797190620057,2.9087971906200574
DIACETYL,6.628,3.716514645962831,2.9114853540371692
BETAINE,6.65,3.7169886906362573,2.933011309363743
2'-Deoxyadenosine,3.177,6.1118659290690935,2.9348659290690935
5-HYDROXYMETHYL-2'-DEOXYURIDINE,4.03,6.977297222295926,2.9472972222959255
3-METHYL-L-HISTIDINE,8.465,5.492865864036658,2.9721341359633415
2-AMINOPYRIDINE,1.633,4.6133720816103105,2.9803720816103105
N-ACETYL-L-CYSTEINE,7.975,4.968654860594209,3.0063451394057905
MEDRONIC ACID,9.11,6.042083414726566,3.0679165852734336
Trigonelline,6.85,3.779046896769405,3.0709531032305946
1-Methyl-5-imidazoleacetic acid,7.06,3.8986726685010002,3.1613273314989994
Phosphocholine,1.348,4.51848888211854,3.1704888821185397
NIACINAMIDE,1.71,4.9009092992145735,3.1909092992145736
Putrescine,3.177,6.390273076988485,3.2132730769884845
L-Cysteine,9.06,5.845590166628123,3.214409833371877
Adenosine,3.94,7.161733181402157,3.2217331814021573
Theobromine,1.686,4.908838213462711,3.222838213462711
Theophylline,1.655,4.879161792953241,3.2241617929532405
N6-Methyladenosine,2.89,6.116963716994324,3.2269637169943235
Paraxanthine,1.68,4.908838213462711,3.228838213462711
Fumaric acid,8.1,4.860885476544789,3.2391145234552106
Anthranilic acid,1.61,4.870533791847188,3.2605337918471875
L-Carnitine,7.6,4.3026793718317276,3.297320628168272
L-CARNITINE ,7.619,4.3026793718317276,3.3163206281682722
Uracil,2.28,5.619010262311256,3.339010262311256
Isocitrate,8.736,5.348130123721322,3.3878698762786783
ISOVALERYL-L-CARNITINE,6.007,2.5777982043401355,3.429201795659864
3-Hydroxyanthranilic acid,2.0,5.483235003427897,3.4832350034278967
Uridine,3.8,7.28756136254137,3.4875613625413706
D-Erythrose,2.5,6.035404681247059,3.5354046812470594
1-Methyladenosine,2.89,6.538442642459335,3.6484426424593353
Acetylcarnitine,7.01,3.1883313984338546,3.821668601566145
Glutarylcarnitine,7.87,3.7181566853047068,4.151843314695293
Urea,2.6,6.783056174572458,4.183056174572458
4-Trimethylammoniobutanoic acid,7.809,3.6011160316447515,4.207883968355249
5'-Methylthioadenosine,1.708,5.93528606938578,4.22728606938578
Trimethylamine N-oxide,7.25,2.999596897993853,4.250403102006147
Deisopropyldeethylatrazine,1.657,6.387060370646537,4.730060370646537
